 110  412555020   12 13 17 14   750 350     8   4AY 12.8858 17.0822 14.4874               7                        CHEV. VAN                       (GM-CHEV)
 100  412555020   12 14 18 15   700 350     8   4MY 13.6487 18.0778 15.3399               7                        CHEV. VAN                       (GM-CHEV)
 110  412580005   11 13 17 15   700 350     8   4AY 12.9000 17.1000 14.5030               7                        GMC PICKUP                      (GM-CHEV)
 100  412580005   11 14 18 15   700 350     8   4MY 13.6487 18.0778 15.3399               7                        GMC PICKUP                      (GM-CHEV)
 110  412580010   12 13 17 14   750 350     8   4AY 12.8887 17.0859 14.4906               7                        GMC VAN                         (GM-CHEV)
 100  412580010   12 14 18 15   700 350     8   4MY 13.6487 18.0778 15.3399               7                        GMC VAN                         (GM-CHEV)
 100  412655015   11 10 14 12   875 454     8   4AY 10.4061 13.6256 11.6442               7                        CHEV. PICKUP
 100  412680005   11 10 14 12   875 454     8   4AY 10.4052 13.6250 11.6434               7                        GMC PICKUP
 110  4131 8005    4 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        SKYLARK                         (GM-CHEV)
1010  4131 8025    8 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        CENTURY WAGON                   (GM-CHEV)
 110  413112020    4 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        NOVA                            (GM-CHEV)
 110  413112025    3 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        CAMARO                          (GM-CHEV)
1010  413112035    8 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        MALIBU WAGON                    (GM-CHEV)
 110  413112040    6 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        CHEVROLET                       (GM-CHEV)
 110  413112045    9 12 17 14   750 350     8   4AY 12.3000 16.9000 14.0169               7                        CHEVROLET WAGON                 (GM-CHEV)
 110  413112055    1 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        CORVETTE                        (GM-CHEV)
 110  413129005    4 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        OMEGA                           (GM-CHEV)
1010  413129020    8 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        CUTLASS CRUISER WAGON           (GM-CHEV)
 110  413133015    4 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        PHOENIX                         (GM-CHEV)
 110  413133020    3 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        FIREBIRD                        (GM-CHEV)
1010  413133030    8 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        LEMANS SAFARI WAGON             (GM-CHEV)
 110  413155025   11 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        EL CAMINO                       (GM-CHEV)
 110  413180015   11 13 18 15   700 350     8   4AY 12.7514 17.7838 14.6121               7                        CABALLERO                       (GM-CHEV)
 110  4147 8020    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        CENTURY
 110  4147 8022    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        REGAL
 100  4147 8025    8 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        CENTURY WAGON
 100  4147 8030    6 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        LESABRE
 110  414712010    3 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        MONZA
 100  414712020    4 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        NOVA
 100  414712025    3 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        CAMARO
 110  414712030    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        MALIBU
 100  414712035    8 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        MALIBU WAGON
 100  414712040    6 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        CHEVROLET
 110  414712050    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        MONTE CARLO
 110  414729010    3 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        STARFIRE
 110  414729015    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        CUTLASS
 110  414729018    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        CUTLASS SUPREME
 100  414729020    8 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        CUTLASS CRUISER WAGON
 110  414733005    3 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        SUNBIRD
 100  414733015    4 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        PHOENIX
 100  414733020    3 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        FIREBIRD
 110  414733025    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        LEMANS
 100  414733030    8 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        LEMANS SAFARI WAGON
 110  414733055    5 14 21 17   617 305     8   2AY 14.3537 20.6926 16.6488               7                        GRAND PRIX
 100  414755025   11 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        EL CAMINO
 100  414780015   11 13 19 15   700 305     8   2AY 13.1988 18.8956 15.2705               7                        CABALLERO
 100  424112010    3 23 31 26   404 151     4   2AY 22.7000 31.2000 25.8718               7                        MONZA                           (3WAY CAT)
 100  424112010    3 21 31 24   438 151     4   2MY 20.7000 31.3000 24.4218               7                        MONZA                           (3WAY CAT)
 100  424112015    7 23 31 26   404 151     4   2AY 22.7000 31.2000 25.8718               7                        MONZA WAGON                     (3WAY CAT)
 100  424112015    7 21 31 24   438 151     4   2MY 20.7000 31.3000 24.4218               7                        MONZA WAGON                     (3WAY CAT)
 100  424129010    3 23 31 26   404 151     4   2AY 22.7000 31.2000 25.8718               7                        STARFIRE                        (3WAY CAT)
 100  424129010    3 21 31 24   438 151     4   2MY 20.7000 31.3000 24.4218               7                        STARFIRE                        (3WAY CAT)
 100  424133005    3 23 31 26   404 151     4   2AY 22.7000 31.2000 25.8718               7                        SUNBIRD                         (3WAY CAT)
 100  424133005    3 21 31 24   438 151     4   2MY 20.7000 31.3000 24.4218               7                        SUNBIRD                         (3WAY CAT)
 100  424133010    7 23 31 26   404 151     4   2AY 22.7000 31.2000 25.8718               7                        SUNBIRD SAFARI WAGON            (3WAY CAT)
 100  424133010    7 21 31 24   438 151     4   2MY 20.7000 31.3000 24.4218               7                        SUNBIRD SAFARI WAGON            (3WAY CAT)
 100  430129015    5 17 25 20   525 260     8   2AY 17.2000 24.6000 19.8928               7                        CUTLASS
 100  430129018    5 17 25 20   525 260     8   2AY 17.2000 24.6000 19.8928               7                        CUTLASS SUPREME
 100  4313 8030    6 14 21 17   617 350     8   4AY 14.2770 21.0730 16.7007               7                        LESABRE                         (GM-OLDS)
 100  4313 8035    9 14 20 16   656 350     8   4AY 13.8000 20.3000 16.1232               7                        ESTATE WAGON                    (GM-OLDS)
 100  4313 8040    6 14 20 16   656 350     8   4AY 13.8087 20.3140 16.1337               7                        ELECTRA                         (GM-OLDS)
 100  4313 8045    6 14 20 16   656 350     8   4AY 13.8000 20.3000 16.1232               7                        RIVIERA                         (GM-OLDS)
 100  431329025    6 15 22 17   617 350     8   4AY 14.7228 21.8000 17.2416               7                        DELTA 88                        (GM-OLDS)
 100  431329030    9 14 20 16   656 350     8   4AY 13.8000 20.3000 16.1232               7                        CUSTOM CRUISER WAGON            (GM-OLDS)
 100  431329035    6 14 20 16   656 350     8   4AY 13.8000 20.3000 16.1232               7                        OLDSMOBILE 98                   (GM-OLDS)
 100  431333045    6 14 21 17   617 350     8   4AY 14.3762 21.2344 16.8210               7                        PONTIAC                         (GM-OLDS)
 100  431333050    9 14 20 16   656 350     8   4AY 13.8000 20.3000 16.1232               7                        PONTIAC SAFARI WAGON            (GM-OLDS)
2100  431429018    5 15 22 17   617 350     8   4AY 14.7228 21.8000 17.2416               7                        CUTLASS SUPREME                 (GM-OLDS)
2100  431429020    8 15 22 17   617 350     8   4AY 14.7228 21.8000 17.2416               7                        CUTLASS CRUISER WAGON           (GM-OLDS)
 100  4317 8030    6 13 19 16   656 403     8   4AY 13.3892 19.3066 15.5313               7                        LESABRE
 100  4317 8035    9 13 19 16   656 403     8   4AY 13.3545 19.3380 15.5147               7                        ESTATE WAGON
 100  4317 8040    6 13 19 16   656 403     8   4AY 13.3553 19.3373 15.5151               7                        ELECTRA
 100  4317 8045    6 13 19 16   656 403     8   4AY 13.3545 19.3380 15.5147               7                        RIVIERA
 100  431729025    6 13 19 16   656 403     8   4AY 13.3744 19.3200 15.5242               7                        DELTA 88
 100  431729030    9 13 19 16   656 403     8   4AY 13.3545 19.3380 15.5147               7                        CUSTOM CRUISER WAGON
 100  431729035    6 13 19 16   656 403     8   4AY 13.3545 19.3380 15.5147               7                        OLDSMOBILE 98
 100  431729040    6 12 17 14   750 403     8   4AY 11.8000 17.4000 13.7984               7                        TORONADO
 100  431733020    3 14 19 16   656 403     8   4AY 13.8464 18.9154 15.7451               7                        FIREBIRD
 100  431733045    6 13 19 16   656 403     8   4AY 13.3545 19.3380 15.5147               7                        PONTIAC
 100  431733050    9 13 19 16   656 403     8   4AY 13.3545 19.3380 15.5147               7                        PONTIAC SAFARI WAGON
 100  435029025    6 21 30 24   375 350     8  FIAN 21.0000 29.9000 24.2479( 5.7L)        9                        DELTA 88                        (DIESEL)
 100  435029030    9 19 27 22   410 350     8  FIAN 19.2000 26.8000 22.0086( 5.7L)        9                        CUSTOM CRUISER WAGON            (DIESEL)
 100  435029035    6 21 30 24   375 350     8  FIAN 21.0000 29.9000 24.2479( 5.7L)        9                        OLDSMOBILE 98                   (DIESEL)
 100  435110005    4 21 30 24   375 350     8  FIAN 21.0000 29.9000 24.2479( 5.7L)        9                        SEVILLE                         (DIESEL)
 100  436555015   11 20 28 23   392 350     8  FIAN 20.3102 27.7123 23.0849( 5.7L)        9                        CHEV. PICKUP                    (DIESEL)
 100  436580005   11 20 28 23   392 350     8  FIAN 20.2994 27.6961 23.0722( 5.7L)        9                        GMC PICKUP                      (DIESEL)
 110  4405 8005    4 15 22 18   584 231     6   2AY 15.4315 21.5646 17.6963               7                        SKYLARK
 110  4405 8010    3 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        SKYHAWK
 110  4405 8010    3 16 27 20   525 231     6   2MY 15.9498 27.2345 19.6054               7                        SKYHAWK
 110  4405 8020    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        CENTURY
 110  4405 8022    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        REGAL
 110  4405 8025    8 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        CENTURY WAGON
 110  4405 8030    6 15 21 17   617 231     6   2AY 15.0459 20.7243 17.1619               7                        LESABRE
 110  440512010    3 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        MONZA
 110  440512010    3 16 27 20   525 231     6   2MY 15.9498 27.2345 19.6054               7                        MONZA
 100  440512030    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        MALIBU
 100  440512035    8 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        MALIBU WAGON
 100  440512050    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        MONTE CARLO
 110  440529005    4 15 21 17   617 231     6   2AY 15.1967 21.0501 17.3702               7                        OMEGA
 110  440529010    3 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        STARFIRE
 110  440529010    3 16 27 20   525 231     6   2MY 15.9498 27.2345 19.6054               7                        STARFIRE
