 100  422012015    7 20 26 22   525 151A3-1 4   2AY 19.9000 25.9000 22.2159( 2.5L)        7                        MONZA WAGON                     (3WAY CAT)
 100  422012015    7 20 28 23   525 151M4-1 4   2MY 20.1000 28.5000 23.1735( 2.5L)        7                        MONZA WAGON                     (3WAY CAT)
 100  422029010    3 20 26 22   525 151A3-1 4   2AY 19.9000 25.9000 22.2159( 2.5L)        7                        STARFIRE                        (3WAY CAT)
 100  422029010    3 20 28 23   525 151M4-1 4   2MY 20.1000 28.5000 23.1735( 2.5L)        7                        STARFIRE                        (3WAY CAT)
 100  422033005    3 20 26 22   525 151A3-1 4   2AY 19.9000 25.9000 22.2159( 2.5L)        7                        SUNBIRD                         (3WAY CAT)
 100  422033005    3 20 28 23   525 151M4-1 4   2MY 20.1000 28.5000 23.1735( 2.5L)        7                        SUNBIRD                         (3WAY CAT)
 100  422033010    7 20 26 22   525 151A3-1 4   2AY 19.9000 25.9000 22.2159( 2.5L)        7                        SUNBIRD SAFARI WAGON            (3WAY CAT)
 100  422033010    7 20 28 23   525 151M4-1 4   2MY 20.1000 28.5000 23.1735( 2.5L)        7                        SUNBIRD SAFARI WAGON            (3WAY CAT)
 100  422512010    3 21 29 24   500 151A3-1 4   2AY 20.9000 29.1000 23.9351( 2.5L)        7                        MONZA                           (3WAY CAT)(CRS FLOW)
 100  422512010    3 21 32 25   500 151M4-1 4   2MY 20.7414 32.2632 24.7129( 2.5L)        7                        MONZA                           (3WAY CAT)(CRS FLOW)
 100  422529010    3 21 29 24   500 151A3-1 4   2AY 20.9000 29.1000 23.9351( 2.5L)        7                        STARFIRE                        (3WAY CAT)(CRS FLOW)
 100  422529010    3 21 32 25   500 151M4-1 4   2MY 20.7414 32.2632 24.7129( 2.5L)        7                        STARFIRE                        (3WAY CAT)(CRS FLOW)
 100  422533005    3 21 29 24   500 151A3-1 4   2AY 20.9000 29.1000 23.9351( 2.5L)        7                        SUNBIRD                         (3WAY CAT)(CRS FLOW)
 100  422533005    3 21 32 25   500 151M4-1 4   2MY 20.7414 32.2632 24.7129( 2.5L)        7                        SUNBIRD                         (3WAY CAT)(CRS FLOW)
 100  431029015    5 16 22 18   656 260A3-1 8   2AY 16.3000 21.9000 18.4195( 4.3L)        7                        CUTLASS SALON
 100  431029018    5 16 22 18   656 260A3-1 8   2AY 16.3000 21.9000 18.4195( 4.3L)        7                        CUTLASS SUPREME
 100  431529015    5 24 32 27   375 260A3-1 8  FIAN 23.6983 32.1000 26.8621( 4.3L)        9                        CUTLASS SALON                   (DIESEL)
 100  431529015    5 25 36 29   360 260M5-1 8  FIMN 25.4000 35.7000 29.1898( 4.3L)        9                        CUTLASS SALON                   (DIESEL)
 100  431529018    5 24 32 27   375 260A3-1 8  FIAN 23.6983 32.1000 26.8621( 4.3L)        9                        CUTLASS SUPREME                 (DIESEL)
 100  431529018    5 25 36 29   360 260M5-1 8  FIMN 25.4000 35.7000 29.1898( 4.3L)        9                        CUTLASS SUPREME                 (DIESEL)
 100  4325 8030    6 14 20 16   750 350A3-1 8   4AY 13.9498 19.5608 16.0174( 5.7L)        7                        LESABRE                         (GM-OLDS)
 100  4325 8035    9 14 19 16   750 350A3-1 8   4AY 13.6775 19.1858 15.7068( 5.7L)        7                        ESTATE WAGON                    (GM-OLDS)
 100  4325 8040    6 14 19 16   750 350A3-1 8   4AY 13.6775 19.1858 15.7068( 5.7L)        7                        ELECTRA                         (GM-OLDS)
 100  4325 8045    5 14 20 17   750 350A3-1 8   4AY 14.3946 20.1730 16.5247( 5.7L)        7                        RIVIERA                         (GM-OLDS)
2100  432529018    5 14 20 17   750 350A3-1 8   4AY 14.3946 20.1730 16.5247( 5.7L)        7                        CUTLASS SUPREME                 (GM-OLDS)
 100  432529025    6 14 20 17   750 350A3-1 8   4AY 14.3946 20.1730 16.5247( 5.7L)        7                        DELTA 88                        (GM-OLDS)
