"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
11,NA,"manual(m4)",4,"M",23.1996,27.1,"Unleaded Gasoline","SJ410K P/U 4WD",NA,NA,1983,"SUZUKI",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"auto(5)",4,"A",23.7317,28.3808,"Unleaded Gasoline","TRUCK 2WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",32.6438,38.6,"9","TRUCK 2WD","(CALIF)   ","(DIESEL)",1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",23.8475,30.6598,"Unleaded Gasoline","TRUCK 2WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",23.9679,32.1302,"Unleaded Gasoline","TRUCK 2WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",26.1,32.4,"Unleaded Gasoline","TRUCK 2WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",24.7,31.3,"Unleaded Gasoline","TRUCK 2WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",32.6438,38.6,"9","TRUCK 2WD","(DIESEL)",NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"auto(5)",4,"A",24.4901,29.7817,"Unleaded Gasoline","TRUCK 2WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",32.7,39.5,"9","TRUCK 2WD","(DIESEL)",NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m5)",4,"M",20.9,27.9,"Unleaded Gasoline","TRUCK 4WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m5)",4,"M",20.2547,26.7158,"Unleaded Gasoline","TRUCK 4WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
19,NA,"manual(m4)",4,"M",18.2,20.7,"Unleaded Gasoline","CAB CHASSIS","(CALIF)",NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
19,NA,"manual(m4)",4,"M",18.2,20.7,"Unleaded Gasoline","CAB CHASSIS",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",6,"M",12.7,17.4,"Unleaded Gasoline","LAND CRUISER 4WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",6,"M",12.4,16.9994,"Unleaded Gasoline","LAND CRUISER WAGON 4WD",NA,NA,1983,"TOYOTA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m4)",4,"M",19.398,26.8645,"Unleaded Gasoline","VANAGON 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",4,"A",16.0966,21.3262,"Unleaded Gasoline","VANAGON 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m4)",4,"M",16.3824,22.412,"Unleaded Gasoline","VANAGON 2WD",NA,NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m4)",4,"M",16.5437,23.1346,"Unleaded Gasoline","VANAGON 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m4)",4,"M",19.3534,26.7192,"Unleaded Gasoline","VANAGON 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m5)",4,"M",30.0809,31.5295,"9","VANAGON 2WD","(DIESEL)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",4,"A",18.5168,24.1185,"Unleaded Gasoline","VANAGON 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",4,"A",18.5157,24.1163,"Unleaded Gasoline","VANAGON 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m5)",4,"M",30.0809,31.5295,"9","VANAGON 2WD","(DIESEL)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",4,"A",15.6502,20.6005,"Unleaded Gasoline","VANAGON 2WD",NA,NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",24.9,37.6,"Unleaded Gasoline","PICK UP 2WD",NA,NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",28.5,40,"Unleaded Gasoline","PICK UP 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",26.7,38,"Unleaded Gasoline","PICK UP 2WD",NA,NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",42,49.6,"9","PICK UP 2WD","(DIESEL)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",42,49.6,"9","PICK UP 2WD","(DIESEL)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",39.7,48.9,"9","PICK UP 2WD","(DIESEL)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",28.1,38.7,"Unleaded Gasoline","PICK UP 2WD","(FFS)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",39.7,48.9,"9","PICK UP 2WD","(DIESEL)",NA,1983,"VOLKSWAGEN",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,120,"manual(m5)    ",4,NA,23,35,NA,"SPIDER VELOCE 2000          ","(FFS)",NA,1984,"ALFA ROMEO                      ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,91,"manual(m5)    ",4,NA,25,36,NA,"BERTONE X1/9                ","(FFS)",NA,1984,"BERTONE                         ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,350,"auto(4)    ",8,NA,16,28,NA,"CORVETTE                    ","(FFS)",NA,1984,"CHEVROLET                       ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,350,"manual(m4)    ",8,NA,16,28,NA,"CORVETTE                    ","(FFS)",NA,1984,"CHEVROLET                       ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,181,"auto(4)    ",6,NA,19,28,NA,"300ZX                       ","(FFS,TRBO)","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","50","22",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
1,181,"auto(4)    ",6,NA,20,28,NA,"300ZX                       ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","50","22",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,181,"manual(m5)    ",6,NA,20,30,NA,"300ZX                       ","(FFS,TRBO)","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","50","22",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
1,181,"manual(m5)    ",6,NA,22,33,NA,"300ZX                       ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","50","22",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,98,"auto(3)    ",4,NA,27,37,NA,"EXP                         ",NA,NA,1984,"FORD MOTOR COMPANY              ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,98,"manual(m5)    ",4,NA,27,41,NA,"EXP                         ",NA,NA,1984,"FORD MOTOR COMPANY              ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,98,"manual(m5)    ",4,NA,26,42,NA,"EXP                         ","(FFS,TRBO)",NA,1984,"FORD MOTOR COMPANY              ",NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
1,82,"manual(m5)    ",4,NA,51,67,NA,"CIVIC COUPE                 ",NA,NA,1984,"HONDA                           ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,91,"auto(3)    ",4,NA,32,42,NA,"CIVIC COUPE                 ","(FFS)",NA,1984,"HONDA                           ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,91,"manual(m5)    ",4,NA,36,49,NA,"CIVIC COUPE                 ","(FFS)",NA,1984,"HONDA                           ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,303,"auto(3)    ",8,NA,16,23,NA,"KENYON 5.0 CABRIO           ","(GUZZLER) ","(FFS)",1984,"KENYON CORPORATION OF AMERICA   ",NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
1,290,"manual(m5)    ",12,NA,12,18,NA,"COUNTACH LP500S             ","(GUZZLER) ","(FFS)",1984,"LAMBORGHINI OF NORTH AMERICA    ",NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
1,132,"manual(m5)    ",4,NA,14,25,NA,"ESPRIT                      ","(GUZZLER) ","(TURBO)",1984,"LOTUS                           ",NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,NA
1,70,"auto(4)    ",2,NA,19,29,NA,"RX-7                        ",NA,NA,1984,"MAZDA                           ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,70,"manual(m5)    ",2,NA,19,29,NA,"RX-7                        ",NA,NA,1984,"MAZDA                           ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,80,"manual(m5)    ",2,NA,18,29,NA,"RX-7                        ","(FFS)     ","(ROTARY)",1984,"MAZDA                           ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,234,"auto(4)    ",8,NA,18,23,NA,"380SL                       ","(FFS)",NA,1984,"MERCEDES-BENZ                   ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,122,"auto(3)    ",4,NA,22,29,NA,"PININFARINA SPIDER          ","(FFS)",NA,1984,"PININFARINA                     ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,122,"manual(m5)    ",4,NA,25,36,NA,"PININFARINA SPIDER          ","(FFS)",NA,1984,"PININFARINA                     ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,151,"auto(3)    ",4,NA,27,40,NA,"FIERO                       ","(CAL)(FFS)",NA,1984,"PONTIAC                         ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,151,"manual(m4)    ",4,NA,27,47,NA,"FIERO                       ","(FFS)",NA,1984,"PONTIAC                         ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,151,"manual(m4)    ",4,NA,26,40,NA,"FIERO                       ","(CAL)(FFS)",NA,1984,"PONTIAC                         ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,152,"manual(m5)    ",6,NA,21,34,NA,"GTV6 2.5                    ","(FFS)     ","          ",1984,"ALFA ROMEO                      ","74"," 7",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,305,"auto(4)    ",8,NA,17,29,NA,"AVANTI II                   ","(FFS)     ","          ",1984,"AVANTI MOTOR CORPORATION        ","75"," 8",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,153,"manual(m5)    ",6,NA,15,25,NA,"BITURBO                     ","(GUZZLER) ","(TURBO)   ",1984,"MASERATI                        ","70"," 7",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,NA
2,193,"manual(m5)    ",6,NA,19,32,NA,"911SC                       ","(FFS)     ","          ",1984,"PORSCHE                         ","56"," 4",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,285,"auto(4)    ",8,NA,17,25,NA,"928S                        ","(FFS)     ","          ",1984,"PORSCHE                         ","  ","  ","   ","  ","74"," 8",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,285,"manual(m5)    ",8,NA,16,27,NA,"928S                        ","(FFS)     ","          ",1984,"PORSCHE                         ","  ","  ","   ","  ","74"," 8",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,151,"auto(3)    ",4,NA,21,29,NA,"944                         ","(FFS)",NA,1984,"PORSCHE                         ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,151,"manual(m5)    ",4,NA,22,35,NA,"944                         ","(FFS)",NA,1984,"PORSCHE                         ",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,79,"manual(m4)    ",4,NA,42,54,NA,"STARLET                     ","(CAL)(FFS)","          ",1984,"TOYOTA                          ","  ","  ","   ","  ","73","10",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,79,"manual(m5)    ",4,NA,44,57,NA,"STARLET                     ","(FFS)     ","          ",1984,"TOYOTA                          ","  ","  ","   ","  ","73","10",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,109,"auto(3)    ",4,NA,25,32,NA,"RABBIT CONVERTIBLE          ","(FFS)     ","          ",1984,"VOLKSWAGEN                      ","76"," 6",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,109,"manual(m5)    ",4,NA,27,36,NA,"RABBIT CONVERTIBLE          ","(FFS)     ","          ",1984,"VOLKSWAGEN                      ","76"," 6",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,326,"auto(3)    ",8,NA,10,14,NA,"LAGONDA                     ","(GUZZLER) ","          ",1984,"ASTON MARTIN LAGONDA LTD        ","  ","  ","087","09",NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
3,326,"auto(3)    ",8,NA,10,15,NA,"SALOON/VANTAGE/VOLANTE      ","(GUZZLER) ","          ",1984,"ASTON MARTIN LAGONDA LTD        ","  ","  ","079","07",NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
3,326,"manual(m5)    ",8,NA,9,13,NA,"SALOON/VANTAGE/VOLANTE      ","(GUZZLER) ","          ",1984,"ASTON MARTIN LAGONDA LTD        ","  ","  ","079","07",NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
3,131,"auto(3)    ",5,NA,19,27,NA,"COUPE GT                    ","(FFS)     ","          ",1984,"AUDI                            ","85","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,131,"manual(m5)    ",5,NA,22,33,NA,"COUPE GT                    ","(FFS)     ","          ",1984,"AUDI                            ","85","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,136,"auto(3)    ",5,NA,20,29,NA,"COUPE GT                    ","(FFS)     ","          ",1984,"AUDI                            ","85","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,136,"manual(m5)    ",5,NA,21,32,NA,"COUPE GT                    ","(FFS)     ","          ",1984,"AUDI                            ","85","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,131,"manual(m5)    ",5,NA,17,28,NA,"QUATTRO                     ","(FFS,TRBO)","          ",1984,"AUDI                            ","85"," 8",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,109,"auto(3)    ",4,NA,24,33,NA,"4000                        ","(FFS)     ","          ",1984,"AUDI                            ","87","12"," 86","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,109,"manual(m5)    ",4,NA,27,40,NA,"4000                        ","(FFS)     ","          ",1984,"AUDI                            ","87","12"," 86","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,136,"manual(m5)    ",5,NA,20,28,NA,"4000 S QUATTRO              ","(FFS)     ","          ",1984,"AUDI                            ","  ","  "," 86","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,108,"auto(3)    ",4,NA,27,34,NA,"3-SERIES                    ","(FFS)     ","          ",1984,"BMW                             ","81","13",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,108,"manual(m5)    ",4,NA,27,38,NA,"3-SERIES                    ","(FFS)     ","          ",1984,"BMW                             ","81","13",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,164,"auto(4)    ",6,NA,22,35,NA,"3-SERIES                    ","(FFS)     ","          ",1984,"BMW                             ","81","13",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,164,"manual(m5)    ",6,NA,23,36,NA,"3-SERIES                    ","(FFS)     ","          ",1984,"BMW                             ","81","13",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,196,"auto(4)    ",6,NA,19,31,NA,"6-SERIES                    ","(FFS)     ","          ",1984,"BMW                             ","84","12",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,151,"auto(4)    ",4,NA,24,38,NA,"CAMARO                      ","(CAL)(FFS)","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,151,"manual(m4)    ",4,NA,24,36,NA,"CAMARO                      ","(CAL)(FFS)","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,151,"manual(m5)    ",4,NA,23,40,NA,"CAMARO                      ","(CAL)(FFS)","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,173,"auto(4)    ",6,NA,20,34,NA,"CAMARO                      ","(FFS)     ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,173,"manual(m5)    ",6,NA,20,31,NA,"CAMARO                      ","(FFS)     ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,305,"auto(4)    ",8,NA,18,29,NA,"CAMARO                      ","(GM-CHEV) ","(FFS)     ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,305,"manual(m5)    ",8,NA,16,28,NA,"CAMARO                      ","(GM-CHEV) ","(FFS)     ",1984,"CHEVROLET                       ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,121,"auto(3)    ",4,NA,23,36,NA,"CAVALIER CONVERTIBLE        ","(FFS)     ","          ",1984,"CHEVROLET                       ","76","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,121,"manual(m4)    ",4,NA,28,41,NA,"CAVALIER CONVERTIBLE        ","(FFS)     ","          ",1984,"CHEVROLET                       ","76","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,121,"manual(m5)    ",4,NA,27,43,NA,"CAVALIER CONVERTIBLE        ","(FFS)     ","          ",1984,"CHEVROLET                       ","76","11",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,30,42,NA,"CHEVETTE                    ","(FFS)     ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m4)    ",4,NA,31,44,NA,"CHEVETTE                    ","(FFS)     ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m5)    ",4,NA,31,46,NA,"CHEVETTE                    ","(FFS)     ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"auto(3)    ",4,NA,37,46,NA,"CHEVETTE                    ","(DIESEL)  ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"manual(m5)    ",4,NA,43,60,NA,"CHEVETTE                    ","(DIESEL)  ","          ",1984,"CHEVROLET                       ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,25,35,NA,"LASER/DAYTONA               ","(FFS)     ","          ",1984,"CHRYSLER                        ","  ","  ","   ","  ","83","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,22,30,NA,"LASER/DAYTONA               ","(FFS,TRBO)","          ",1984,"CHRYSLER                        ","  ","  ","   ","  ","83","17",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"manual(m5)    ",4,NA,24,40,NA,"LASER/DAYTONA               ","(FFS)     ","          ",1984,"CHRYSLER                        ","  ","  ","   ","  ","83","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"manual(m5)    ",4,NA,22,35,NA,"LASER/DAYTONA               ","(FFS,TRBO)","          ",1984,"CHRYSLER                        ","  ","  ","   ","  ","83","17",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,24,33,NA,"LEBARON CONVERTIBLE         ","(FFS)     ","          ",1984,"CHRYSLER                        ","80","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,25,35,NA,"LEBARON CONVERTIBLE         ","(FFS)     ","          ",1984,"CHRYSLER                        ","80","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,22,30,NA,"LEBARON CONVERTIBLE         ","(FFS,TRBO)","          ",1984,"CHRYSLER                        ","80","10",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(3)    ",4,NA,23,31,NA,"LEBARON CONVERTIBLE         ","(FFS)     ","          ",1984,"CHRYSLER                        ","80","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,146,"auto(4)    ",6,NA,23,34,NA,"MAXIMA                      ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  "," 82","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,146,"manual(m5)    ",6,NA,23,36,NA,"MAXIMA                      ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  "," 82","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,30,39,NA,"PULSAR/PULSAR-NX            ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","79","10","   ","  ","84","13",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m5)    ",4,NA,35,49,NA,"PULSAR/PULSAR-NX            ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","79","10","   ","  ","84","13",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,30,39,NA,"SENTRA                      ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","84","11"," 84","11","82","16",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m5)    ",4,NA,35,49,NA,"SENTRA                      ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","84","11"," 84","11","82","16",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,103,"auto(3)    ",4,NA,38,44,NA,"SENTRA                      ","(DIESEL)  ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","84","11"," 84","11","82","16",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,103,"manual(m4)    ",4,NA,50,66,NA,"SENTRA                      ","(DIESEL)  ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","84","11"," 84","11","82","16",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,103,"manual(m5)    ",4,NA,43,59,NA,"SENTRA                      ","(DIESEL)  ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","84","11"," 84","11","82","16",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"auto(4)    ",4,NA,24,34,NA,"200SX                       ","(FFS,TRBO)","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","78"," 9","   ","  ","76","17",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
