 100  399270025   13 14 19 16  1660 351M4-2 8   2MY 13.6402 19.2102 15.6870( 5.8L)        6                        F150 PICKUP 4WD                 (W-ENG)   (FFS)
 100  399270060   18 14 19 16  1660 351M4-2 8   2MY 13.7000 19.3000 15.7574( 5.8L)        6                        BRONCO 4WD                      (W-ENG)   (FFS)
 000  402055005   10 22 26 23  1058 111A3-1 4   2AY 21.5105 26.0892 23.3550               6                        LUV PICKUP 2WD
 000  402055005   10 24 33 28   970 111M4-1 4   2MY 24.0515 33.4398 27.5295               6                        LUV PICKUP 2WD
 000  402555007   11 21 30 24  1107 111M4-1 4   2MY 21.4000 29.5000 24.4169               6                        LUV PICKUP 4WD
 100  410512005    3 26 33 29   895  98A3-1 4   2AY 26.3916 33.4300 29.1537( 1.6L)        6                        CHEVETTE                        (FFS)
 100  410512005    3 28 37 31   830  98M4-1 4   2MY 27.7431 36.8483 31.2139( 1.6L)        6                        CHEVETTE                        (FFS)
 100  410633005    3 26 33 29   895  98A3-1 4   2AY 26.2049 33.1393 28.9289( 1.6L)        6                        T1000                           (FFS)
 100  410633005    3 28 37 31   830  98M4-1 4   2MY 27.7823 36.9111 31.2615( 1.6L)        6                        T1000                           (FFS)
 100  4125 8005    4 20 29 23  1162 173A3-1 6   2AY 19.9507 28.9725 23.2019( 2.8L)        6                        SKYLARK                         (FFS)
 100  4125 8005    4 20 34 25  1162 173M4-2 6   2MY 20.3432 34.3297 24.9102( 2.8L)        6                        SKYLARK                         (FFS)
 100  412512020    5 20 29 23  1162 173A3-1 6   2AY 19.9507 28.9725 23.2019( 2.8L)        6                        CITATION                        (FFS)
 100  412512020    5 20 34 25  1162 173M4-2 6   2MY 20.3193 34.3001 24.8835( 2.8L)        6                        CITATION                        (FFS)
 100  412529005    4 20 29 23  1162 173A3-1 6   2AY 19.9507 28.9725 23.2019( 2.8L)        6                        OMEGA                           (FFS)
 100  412529005    4 20 34 25  1162 173M4-2 6   2MY 20.3149 34.2947 24.8786( 2.8L)        6                        OMEGA                           (FFS)
 100  412533015    5 20 29 23  1162 173A3-1 6   2AY 19.9507 28.9725 23.2019( 2.8L)        6                        PHOENIX                         (FFS)
 100  412533015    5 20 34 25  1162 173M4-2 6   2MY 20.4000 34.4000 24.9737( 2.8L)        6                        PHOENIX                         (FFS)
 100  416012025    3 16 23 19  1453 305A3-1 8   4LY 16.4999 23.0998 18.9343( 5.0L)        6                        CAMARO                          (GM-CHEV) (FFS)
 100  416012025    3 15 24 18  1551 305M4-1 8   4MY 15.0016 24.4786 18.1666( 5.0L)        6                        CAMARO                          (GM-CHEV) (FFS)
 100  416012030    5 18 25 20  1293 305A3-1 8   4LY 17.5000 25.2000 20.2899( 5.0L)        6                        MALIBU                          (GM-CHEV) (FFS)
 100  416012035    8 16 23 19  1453 305A3-1 8   4LY 16.4999 23.0998 18.9343( 5.0L)        6                        MALIBU WAGON                    (GM-CHEV) (FFS)
 100  416012040    6 16 26 20  1453 305A4-2 8   4LY 16.4000 25.5000 19.5375( 5.0L)        6                        IMPALA/CAPRICE                  (GM-CHEV) (FFS)
 100  416012045    9 14 22 17  1660 305A4-2 8   4LY 14.4484 22.4499 17.2084( 5.0L)        6                        IMPALA/CAPRICE WAGON            (GM-CHEV) (FFS)
 100  416012050    5 18 25 20  1293 305A3-1 8   4LY 17.5000 25.2000 20.2899( 5.0L)        6                        MONTE CARLO                     (GM-CHEV) (FFS)
 100  416033020    3 15 24 18  1551 305M4-1 8   4MY 14.9878 24.4506 18.1485( 5.0L)        6                        FIREBIRD                        (GM-CHEV) (FFS)
 100  416212040    6 16 23 19  1453 305A3-1 8   4LY 16.4999 23.0998 18.9343( 5.0L)        6                        IMPALA/CAPRICE                  (POL,TAXI)(CHEV,FFS)
 100  418012025    3 15 22 17  1551 350A3-1 8   4LY 14.8000 22.0000 17.3561( 5.7L)        6                        CAMARO                          (GM-CHEV) (FFS)
 100  418012055    1 15 21 17  1551 350A3-1 8   4LY 15.0485 21.2848 17.3340( 5.7L)        6                        CORVETTE                        (GM-CHEV) (FFS)
 100  418012055    1 14 22 17  1660 350M4-1 8   4MY 14.3456 22.3445 17.1003( 5.7L)        6                        CORVETTE                        (GM-CHEV) (FFS)
 100  418412030    5 15 22 17  1551 350A3-1 8   4LY 14.5621 21.6668 17.0828( 5.7L)        6                        MALIBU                          (POLICE)  (CHEV,FFS)
 100  418412040    6 15 22 17  1551 350A3-1 8   4LY 14.5554 21.7490 17.1007( 5.7L)        6                        IMPALA/CAPRICE                  (POLICE)  (CHEV,FFS)
 100  4215 8005    4 22 32 26  1058 151A3-2 4   2AY 22.1992 32.4534 25.8788( 2.5L)        6                        SKYLARK                         (FFS)
 100  4215 8005    4 22 35 27  1058 151M4-2 4   2MY 22.1036 35.3422 26.5848( 2.5L)        6                        SKYLARK                         (FFS)
 100  421512020    5 22 32 26  1058 151A3-2 4   2AY 21.9490 31.9922 25.5597( 2.5L)        6                        CITATION                        (FFS)
 100  421512020    5 22 35 26  1058 151M4-2 4   2MY 21.7959 35.1342 26.2867( 2.5L)        6                        CITATION                        (FFS)
 100  421529005    4 22 33 26  1058 151A3-2 4   2AY 22.4679 32.9514 26.2220( 2.5L)        6                        OMEGA                           (FFS)
 100  421529005    4 22 35 27  1058 151M4-2 4   2MY 22.0948 35.3363 26.5763( 2.5L)        6                        OMEGA                           (FFS)
 100  421533015    5 22 32 26  1058 151A3-2 4   2AY 21.9490 31.9922 25.5597( 2.5L)        6                        PHOENIX                         (FFS)
 100  421533015    5 22 35 26  1058 151M4-2 4   2MY 21.7080 35.0741 26.2012( 2.5L)        6                        PHOENIX                         (FFS)
 100  4225 8020    5 19 28 22  1223 265A3-1 8   2LY 18.6499 28.1300 21.9839( 4.3L)        6                        CENTURY                         (GM-PONT) (FFS)
 100  4225 8022    5 18 28 22  1293 265A3-1 8   2LY 18.2966 27.6562 21.5836( 4.3L)        6                        REGAL                           (GM-PONT) (FFS)
 100  4225 8025    8 18 27 21  1293 265A3-1 8   2LY 17.7912 26.9750 21.0101( 4.3L)        6                        CENTURY WAGON                   (GM-PONT) (FFS)
 100  422533020    3 18 27 21  1293 265A3-1 8   2LY 17.7912 26.9750 21.0101( 4.3L)        6                        FIREBIRD                        (GM-PONT) (FFS)
 100  422533025    5 19 28 22  1223 265A3-1 8   2LY 18.6499 28.1300 21.9839( 4.3L)        6                        LEMANS                          (GM-PONT) (FFS)
 100  422533030    8 18 27 21  1293 265A3-1 8   2LY 17.7912 26.9750 21.0101( 4.3L)        6                        LEMANS SAFARI WAGON             (GM-PONT) (FFS)
 100  422533045    6 18 27 21  1293 265A3-1 8   2LY 17.7912 26.9750 21.0101( 4.3L)        6                        CATALINA/BONNEVILLE             (GM-PONT) (FFS)
 100  422533055    5 18 27 21  1293 265A3-1 8   2LY 17.7912 26.9750 21.0101( 4.3L)        6                        GRAND PRIX                      (GM-PONT) (FFS)
 100  423533020    3 16 21 18  1453 301A3-1 8   4LY 15.5000 21.3000 17.6645( 4.9L)        6                        FIREBIRD                        (FFS)
 100  423533030    8 16 21 18  1453 301A3-1 8   4LY 15.5000 21.3000 17.6645( 4.9L)        6                        LEMANS SAFARI WAGON             (FFS)
 100  424533020    3 15 21 17  1551 301A3-1 8   4LY 15.0000 21.1000 17.2433( 4.9L)        6                        FIREBIRD                        (FFS)     (TURBO)
 100  431529015    5 19 27 22  1223 260A3-1 8   2LY 18.8000 26.7492 21.7022( 4.3L)        6                        CUTLASS                         (GM-OLDS) (FFS)
 100  431529018    5 19 27 22  1223 260A3-1 8   2LY 18.8000 26.7492 21.7022( 4.3L)        6                        CUTLASS SUPREME/CALAIS          (GM-OLDS) (FFS)
 100  431529020    8 17 23 19  1367 260A3-1 8   2LY 17.0000 22.7000 19.1656( 4.3L)        6                        CUTLASS WAGON                   (GM-OLDS) (FFS)
 100  431529025    6 17 23 19  1367 260A3-1 8   2LY 17.0000 22.7000 19.1656( 4.3L)        6                        DELTA 88                        (GM-OLDS) (FFS)
 100  4325 8030    6 16 23 18  1453 307A3-1 8   4LY 16.0000 22.8000 18.4802( 5.0L)        6                        LESABRE                         (GM-OLDS) (FFS)
 100  4325 8030    6 17 28 21  1367 307A4-2 8   4LY 17.1173 27.8486 20.7082( 5.0L)        6                        LESABRE                         (GM-OLDS) (FFS)
 100  4325 8035    9 16 26 20  1453 307A4-2 8   4LY 16.2022 26.3182 19.5908( 5.0L)        6                        LESABRE/ELECTRA ESTATE WAGON    (GM-OLDS) (FFS)
 100  4325 8040    6 16 27 20  1453 307A4-2 8   4LY 16.3773 26.6107 19.8045( 5.0L)        6                        ELECTRA                         (GM-OLDS) (FFS)
 100  432529020    8 16 23 18  1453 307A3-1 8   4LY 16.0000 22.8000 18.4802( 5.0L)        6                        CUTLASS WAGON                   (GM-OLDS) (FFS)
 100  432529025    6 16 23 18  1453 307A3-1 8   4LY 16.0000 22.8000 18.4802( 5.0L)        6                        DELTA 88                        (GM-OLDS) (FFS)
 100  432529025    6 17 28 21  1367 307A4-2 8   4LY 17.1173 27.8486 20.7082( 5.0L)        6                        DELTA 88                        (GM-OLDS) (FFS)
 100  432529030    9 16 26 20  1453 307A4-2 8   4LY 16.2022 26.3182 19.5908( 5.0L)        6                        CUSTOM CRUISER WAGON            (GM-OLDS) (FFS)
 100  432529035    6 17 28 21  1367 307A4-2 8   4LY 17.1173 27.8486 20.7082( 5.0L)        6                        NINETY-EIGHT                    (GM-OLDS) (FFS)
 100  432533045    6 17 28 21  1367 307A4-2 8   4LY 17.1173 27.8486 20.7082( 5.0L)        6                        CATALINA/BONNEVILLE             (GM-OLDS) (FFS)
 100  432533050    9 16 26 20  1453 307A4-2 8   4LY 16.2022 26.3182 19.5908( 5.0L)        6                        CATALINA/BONNEVILLE SAFARI W    (GM-OLDS) (FFS)
 100  4327 8045    5 16 23 18  1453 307A3-1 8   4AY 15.9000 22.6000 18.3477( 5.0L)        6                        RIVIERA                         (GM-OLDS) (FFS)
 100  432729040    5 16 23 18  1453 307A3-1 8   4AY 15.9000 22.6000 18.3477( 5.0L)        6                        TORONADO                        (GM-OLDS) (FFS)
 100  4335 8030    6 22 33 26   990 350A3-1 8  FILN 21.9295 33.2531 25.8980( 5.7L)        9                        LESABRE                         (DIESEL)
 100  4335 8035    9 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        LESABRE/ELECTRA ESTATE WAGON    (DIESEL)
 100  4335 8040    6 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        ELECTRA                         (DIESEL)
 100  433510010    6 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        DEVILLE/BROUGHAM                (DIESEL)
 100  433512040    6 21 33 25  1035 350A3-1 8  FILN 21.3305 32.7740 25.3068( 5.7L)        9                        IMPALA/CAPRICE                  (DIESEL)
 100  433512045    9 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        IMPALA/CAPRICE WAGON            (DIESEL)
 100  433529015    5 22 33 26   990 350A3-1 8  FILN 22.0203 33.3247 25.9872( 5.7L)        9                        CUTLASS                         (DIESEL)
 100  433529018    5 22 33 26   990 350A3-1 8  FILN 22.0203 33.3247 25.9872( 5.7L)        9                        CUTLASS SUPREME/CALAIS          (DIESEL)
 100  433529020    8 22 33 26   990 350A3-1 8  FILN 22.0203 33.3247 25.9872( 5.7L)        9                        CUTLASS WAGON                   (DIESEL)
 100  433529025    6 22 33 26   990 350A3-1 8  FILN 22.0203 33.3247 25.9872( 5.7L)        9                        DELTA 88                        (DIESEL)
 100  433529030    9 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        CUSTOM CRUISER WAGON            (DIESEL)
 100  433529035    6 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        NINETY-EIGHT                    (DIESEL)
 100  433533045    6 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        CATALINA/BONNEVILLE             (DIESEL)
 100  433533050    9 21 32 25  1035 350A3-1 8  FILN 20.5263 32.1104 24.5043( 5.7L)        9                        CATALINA/BONNEVILLE SAFARI W    (DIESEL)
 100  433633055    5 22 33 26   990 350A3-1 8  FILN 22.0000 33.3236 25.9713( 5.7L)        9                        GRAND PRIX                      (DIESEL)
 100  4337 8045    5 20 30 23  1088 350A3-1 8  FIAN 19.9000 29.7000 23.3701( 5.7L)        9                        RIVIERA                         (DIESEL)
 100  433710005    5 20 30 23  1088 350A3-1 8  FIAN 19.9000 29.7000 23.3701( 5.7L)        9                        SEVILLE                         (DIESEL)
 100  433710020    5 20 30 23  1088 350A3-1 8  FIAN 19.9000 29.7000 23.3701( 5.7L)        9                        ELDORADO                        (DIESEL)
 100  433729040    5 21 30 24  1035 350A3-1 8  FIAN 21.0000 30.1000 24.3069( 5.7L)        9                        TORONADO                        (DIESEL)
 100  4338 8020    5 22 33 26   990 350A3-1 8  FILN 22.0549 33.4085 26.0367( 5.7L)        9                        CENTURY                         (DIESEL)
 100  4338 8022    5 22 33 26   990 350A3-1 8  FILN 22.0549 33.4085 26.0367( 5.7L)        9                        REGAL                           (DIESEL)
 100  4338 8025    8 22 33 26   990 350A3-1 8  FILN 22.0549 33.4085 26.0367( 5.7L)        9                        CENTURY WAGON                   (DIESEL)
 100  4415 8020    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        CENTURY                         (GM-BUICK)(FFS)
 100  4415 8022    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        REGAL                           (GM-BUICK)(FFS)
 100  4415 8025    8 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        CENTURY WAGON                   (GM-BUICK)(FFS)
 100  4415 8030    6 20 30 23  1162 231A3-1 6   2LY 19.9995 29.7499 23.4594( 3.8L)        6                        LESABRE                         (GM-BUICK)(FFS)
 100  441512025    3 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        CAMARO                          (GM-BUICK)(FFS)
 100  441512030    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        MALIBU                          (GM-BUICK)(FFS)
 100  441512035    8 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        MALIBU WAGON                    (GM-BUICK)(FFS)
 100  441512040    6 20 30 23  1162 231A3-1 6   2LY 19.9995 29.7499 23.4594( 3.8L)        6                        IMPALA/CAPRICE                  (GM-BUICK)(FFS)
 100  441512050    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        MONTE CARLO                     (GM-BUICK)(FFS)
 100  441529015    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        CUTLASS                         (GM-BUICK)(FFS)
 100  441529018    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        CUTLASS SUPREME/CALAIS          (GM-BUICK)(FFS)
 100  441529020    8 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        CUTLASS WAGON                   (GM-BUICK)(FFS)
 100  441529025    6 20 30 23  1162 231A3-1 6   2LY 19.9995 29.7499 23.4594( 3.8L)        6                        DELTA 88                        (GM-BUICK)(FFS)
 100  441533020    3 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        FIREBIRD                        (GM-BUICK)(FFS)
 100  441533025    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        LEMANS                          (GM-BUICK)(FFS)
 100  441533030    8 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        LEMANS SAFARI WAGON             (GM-BUICK)(FFS)
 100  441533045    6 20 30 23  1162 231A3-1 6   2LY 19.9995 29.7499 23.4594( 3.8L)        6                        CATALINA/BONNEVILLE             (GM-BUICK)(FFS)
 100  441533055    5 20 29 24  1162 231A3-1 6   2LY 20.4000 29.3000 23.6300( 3.8L)        6                        GRAND PRIX                      (GM-BUICK)(FFS)
 100  4425 8022    5 18 27 21  1293 231A3-1 6   4LY 18.4543 26.6154 21.4083( 3.8L)        6                        REGAL                           (FFS)     (TURBO)
 100  442512050    5 18 27 21  1293 231A3-1 6   4LY 18.4543 26.6154 21.4083( 3.8L)        6                        MONTE CARLO                     (FFS)     (TURBO)
 100  4435 8045    5 16 23 19  1453 252A3-1 6   4AY 16.3000 22.8000 18.6989( 4.1L)        6                        RIVIERA                         (FFS)
 100  443510005    5 16 23 19  1453 252A3-1 6   4AY 16.3000 22.8000 18.6989( 4.1L)        6                        SEVILLE                         (FFS)
 100  443510020    5 16 23 19  1453 252A3-1 6   4AY 16.3000 22.8000 18.6989( 4.1L)        6                        ELDORADO                        (FFS)
 100  443529040    5 16 23 19  1453 252A3-1 6   4AY 16.3000 22.8000 18.6989( 4.1L)        6                        TORONADO                        (FFS)
 100  4437 8030    6 19 27 22  1223 252A3-1 6   4LY 18.7488 26.5499 21.6055( 4.1L)        6                        LESABRE                         (FFS)
 100  4437 8030    6 17 26 20  1367 252A4-2 6   4LY 16.7976 26.2080 20.0348( 4.1L)        6                        LESABRE                         (FFS)
2100  4437 8040    6 19 27 22  1223 252A3-1 6   4LY 18.7488 26.5499 21.6055( 4.1L)        6                        ELECTRA                         (FFS)
 100  4437 8040    6 17 26 20  1367 252A4-2 6   4LY 16.7976 26.2080 20.0348( 4.1L)        6                        ELECTRA                         (FFS)
 100  443710010    6 17 26 20  1367 252A4-2 6   4LY 16.7976 26.2080 20.0348( 4.1L)        6                        DEVILLE/BROUGHAM                (FFS)
 100  443729035    6 17 26 20  1367 252A4-2 6   4LY 16.7976 26.2080 20.0348( 4.1L)        6                        NINETY-EIGHT                    (FFS)
 100  462510010    6 15 22 17  1551 368A3-1 8  FIAY 14.7000 22.5000 17.4171( 6.0L)        6                        DEVILLE/BROUGHAM                (VARIABLE)(FFS)
 100  462710005    5 14 23 17  1660 368A3-1 8  FIAY 14.5000 23.0000 17.3924( 6.0L)        6                        SEVILLE                         (VARIABLE)(FFS)
 100  462710020    5 14 23 17  1660 368A3-1 8  FIAY 14.5000 23.0000 17.3924( 6.0L)        6                        ELDORADO                        (VARIABLE)(FFS)
 100  472055025   12 19 26 22  1223 231A3-1 6   2LY 19.4000 25.6000 21.7729( 3.8L)        6                        EL CAMINO PICKUP 2WD            (GM-BUICK)(FFS)
 100  472080005   12 19 26 22  1223 231A3-1 6   2LY 19.4000 25.6000 21.7729( 3.8L)        6                        CABALLERO PICKUP 2WD            (GM-BUICK)(FFS)
 100  475055025   12 17 23 19  1367 305A3-1 8   4LY 16.5182 23.1801 18.9718( 5.0L)        6                        EL CAMINO PICKUP 2WD            (GM-CHEV) (FFS)
 100  475080005   12 17 23 19  1367 305A3-1 8   4LY 16.5405 23.2785 19.0176( 5.0L)        6                        CABALLERO PICKUP 2WD            (GM-CHEV) (FFS)
 100  482055015   12 14 19 16  1660 250A3-1 6   2LY 13.8803 19.0244 15.8031( 4.1L)        6                        C10 PICKUP 2WD
 100  482055015   12 15 21 17  1551 250M3-1 6   2MY 14.7000 20.8332 16.9448( 4.1L)        6                        C10 PICKUP 2WD
 100  482055050   14 14 19 16  1660 250A3-1 6   2LY 13.7982 18.7518 15.6597( 4.1L)        6                        G10/G20 VAN 2WD
 100  482055050   14 15 21 17  1551 250M3-1 6   2MY 14.6835 20.7577 16.9102( 4.1L)        6                        G10/G20 VAN 2WD
 100  482080010   12 14 19 16  1660 250A3-1 6   2LY 13.8803 19.0244 15.8031( 4.1L)        6                        C15 PICKUP 2WD
 100  482080010   12 15 21 17  1551 250M3-1 6   2MY 14.7000 20.8332 16.9448( 4.1L)        6                        C15 PICKUP 2WD
 100  482080040   14 14 19 16  1660 250A3-1 6   2LY 13.8515 18.9282 15.7526( 4.1L)        6                        G15/G25 VAN 2WD
 100  482080040   14 15 21 17  1551 250M3-1 6   2MY 14.6850 20.7645 16.9134( 4.1L)        6                        G15/G25 VAN 2WD
 100  486055015   12 14 19 16  1660 305A3-1 8   4LY 13.6927 18.6364 15.5488( 5.0L)        6                        C10 PICKUP 2WD
 100  486055050   14 13 18 15  1788 305A3-1 8   4LY 13.3162 17.8458 15.0333( 5.0L)        6                        G10/G20 VAN 2WD
 100  486055060   17 13 18 15  1788 305A3-1 8   4LY 13.2821 17.7755 14.9869( 5.0L)        6                        C10 BLAZER 2WD
 100  486080010   12 14 19 16  1660 305A3-1 8   4LY 13.6620 18.5710 15.5065( 5.0L)        6                        C15 PICKUP 2WD
 100  486080040   14 13 18 15  1788 305A3-1 8   4LY 13.3384 17.8918 15.0635( 5.0L)        6                        G15/G25 VAN 2WD
 100  486080050   17 13 18 15  1788 305A3-1 8   4LY 13.2821 17.7755 14.9869( 5.0L)        6                        C15 JIMMY 2WD
 100  488055020   12 13 18 14  1788 350A3-1 8   4LY 12.6000 17.6000 14.4469( 5.7L)        6                        C20 PICKUP 2WD
 100  488055040   15 12 17 14  1937 350A3-1 8   4LY 12.1753 16.8341 13.9072( 5.7L)        6                        G10/G20 SPORTVAN 2WD
 100  488055065   17 12 17 14  1937 350A3-1 8   4LY 12.1000 16.7000 13.8120( 5.7L)        6                        C10 SUBURBAN 2WD
 100  488080015   12 13 18 14  1788 350A3-1 8   4LY 12.6000 17.6000 14.4469( 5.7L)        6                        C25 PICKUP 2WD
 100  488080030   15 12 17 14  1937 350A3-1 8   4LY 12.1000 16.7000 13.8120( 5.7L)        6                        G15/G25 SPORTVAN 2WD
 100  488080055   17 12 17 14  1937 350A3-1 8   4LY 12.1000 16.7000 13.8120( 5.7L)        6                        C15 SUBURBAN 2WD
 100  488555030   13 13 17 14  1788 350A3-1 8   4LY 12.7314 17.2779 14.4415( 5.7L)        6                        K10 PICKUP 4WD
 100  488555035   13 12 17 14  1937 350A3-1 8   4LY 12.2000 17.1000 14.0060( 5.7L)        6                        K20 PICKUP 4WD
 100  488555075   18 12 17 14  1937 350A3-1 8   4LY 12.2000 17.1000 14.0060( 5.7L)        6                        K10 BLAZER 4WD
 100  488555080   18 11 14 12  2113 350A3-1 8   4LY 11.2000 14.4993 12.4777( 5.7L)        6                        K10 SUBURBAN 4WD
 100  488580020   13 13 17 14  1788 350A3-1 8   4LY 12.7263 17.2762 14.4373( 5.7L)        6                        K15 PICKUP 4WD
 100  488580025   13 12 17 14  1937 350A3-1 8   4LY 12.2000 17.1000 14.0060( 5.7L)        6                        K25 PICKUP 4WD
 100  488580065   18 12 17 14  1937 350A3-1 8   4LY 12.2000 17.1000 14.0060( 5.7L)        6                        K15 JIMMY 4WD
 100  488580070   18 11 14 12  2113 350A3-1 8   4LY 11.2000 14.4993 12.4777( 5.7L)        6                        K15 SUBURBAN 4WD
 100  492055015   12 19 24 21  1144 350A3-1 8  FILN 18.7471 24.3480 20.9118( 5.7L)        9                        C10 PICKUP 2WD                  (DIESEL)
 100  492080010   12 19 24 21  1144 350A3-1 8  FILN 18.7528 24.4673 20.9552( 5.7L)        9                        C15 PICKUP 2WD                  (DIESEL)
 001  7006 4005    3 10 18 12  2325 326A3-1 8   8LY  9.6435 17.7000 12.1275(5340CC)       6                        SALOON/VANTAGE/VOLANTE          (GUZZLER)
 001  7006 4005    3  9 18 12  2583 326M5-2 8   8MY  9.0280 18.1561 11.6677(5340CC)       6                        SALOON/VANTAGE/VOLANTE          (GUZZLER)
 100  9020 1010    1 19 30 22  1223 120M5-2 4  FIMY 18.7000 29.5000 22.3884               6                        SPIDER 2000 VELOCE
 001  9035 1007    2 17 28 21  1367 152M5-2 6  FIMY 17.4000 28.5000 21.0976( 2.5L)        6                        GTV 6 2.5                       (FFS)
 100  9820 5510    1 16 24 19  1453 302A3-1 8   2AY 16.1000 23.8000 18.8434               6                        GRX AURORA
 000 10002 6505    2 15 21 17  1551 305A3-1 8   4LY 14.8000 21.1000 17.0972               6                        RQB                             (FFS)
 001 12015 7005    3 27 31 28   860 108A3-1 4  FIAY 26.9000 30.5493 28.4282( 1.8L)        6                        320 I                           (FFS)
 001 12015 7005    3 25 36 29   930 108M5-2 4  FIMY 24.9984 35.9000 28.9551( 1.8L)        6                        320 I                           (FFS)
 001 12025 7010    3 18 24 21  1293 170A3-1 6  FIAY 18.3000 24.3000 20.5875( 2.8L)        6                        528 I                           (FFS)
 001 12025 7010    3 18 30 22  1293 170M5-2 6  FIMY 18.1000 30.2000 22.0812( 2.8L)        6                        528 I                           (FFS)
 001 12035 7015    3 16 23 19  1453 196A3-1 6  FIAY 16.5000 23.0000 18.9041( 3.2L)        6                        633 CSI                         (FFS)
 001 12035 7015    3 16 25 19  1453 196M5-2 6  FIMY 16.2000 25.2000 19.3021( 3.2L)        6                        633 CSI                         (FFS)
 001 12035 7020    4 16 23 19  1453 196A3-1 6  FIAY 16.5000 23.0000 18.9041( 3.2L)        6                        733 I                           (FFS)
 001 12035 7020    4 16 25 19  1453 196M5-2 6  FIMY 16.2000 25.2000 19.3021( 3.2L)        6                        733 I                           (FFS)
 001 1401511005    5 17 21 19  1367 229A3-1 6   2AY 16.9000 21.2000 18.5975( 3.8L)        6                        MARATHON/TAXICAB                (FFS)
 001 1402111005    5 15 19 16  1551 267A3-1 8   2AY 15.1000 18.5499 16.4792( 4.4L)        6                        MARATHON/TAXICAB                (FFS)     (GUZZLER)
 001 1402511010    5 15 19 16  1551 267A3-1 8   2AY 15.1000 18.5499 16.4792( 4.4L)        6                        MARATHON/TAXICAB-E              (FFS)
 001 1403211005    5 20 25 22  1088 350A3-1 8  FIAN 19.8000 24.9000 21.8102( 5.7L)        9                        MARATHON/TAXICAB                (DIESEL)
 001 1403611010    5 20 25 22  1088 350A3-1 8  FIAN 19.8000 24.9000 21.8102( 5.7L)        9                        MARATHON/TAXICAB-E              (DIESEL)
 001 1950515505    1 18 24 21  1293 174A3-1 6  FIAY 18.5000 24.5000 20.7913( 2.9L)        6                        DMC 12                          (FFS)
 001 1950515505    1 19 29 23  1223 174M5-2 6  FIMY 19.4963 29.3968 22.9789( 2.9L)        6                        DMC 12                          (FFS)
 001 2000528005    4 27 31 28   805 147A4-1 4  FIAN 26.7985 30.5948 28.3834( 2.4L)        9                        240D/280E/280CE/300D/300CD      (DIESEL)
 001 2000528005    4 29 33 31   750 147M4-1 4  FIMN 29.0000 33.0481 30.6918( 2.4L)        9                        240D/280E/280CE/300D/300CD      (DIESEL)
 001 2001528005    4 16 20 18  1453 168A4-1 6  FIAY 16.2196 20.0964 17.7615( 2.8L)        6                        240D/280E/280CE/300D/300CD
 001 2002528010    8 26 30 28   837 183A4-1 5  FIAN 25.9000 29.9000 27.5591( 3.0L)        9                        300TD                           (DSL,TRBO)
 001 2002528015    4 26 30 28   837 183A4-1 5  FIAN 25.9000 29.9000 27.5591( 3.0L)        9                        300SD                           (DSL,TRBO)
 001 2002628005    4 24 28 26   907 183A4-1 5  FIAN 24.3000 28.2000 25.9126( 3.0L)        9                        240D/280E/280CE/300D/300CD      (DIESEL)
 001 2003528030    5 17 23 20  1367 234A4-1 8  FIAY 17.4000 23.0000 19.5410( 3.8L)        6                        380SEL
 001 2003628040    1 17 24 20  1367 234A4-1 8  FIAY 17.2190 23.7829 19.6608( 3.8L)        6                        380SL
 001 2003628045    3 17 24 20  1367 234A4-1 8  FIAY 17.2190 23.7829 19.6608( 3.8L)        6                        380SLC
 100 2201517005    1 11 18 13  2113 179M5-2 8  FIMY 10.5325 18.4544 13.0542               6                        308                             (GUZZLER)
