 001  223191007   10 28 42 33   884 135M4-2 4   2MY 28.2000 42.3000 33.1765( 2.2L)        6                        SCAMP
2001  223365007   10 27 40 32   916 135M4-2 4   2MY 26.7000 40.5000 31.5354( 2.2L)        6                        RAMPAGE PICKUP 2WD              (FFS)
2001  223391007   10 27 40 32   916 135M4-2 4   2MY 26.7000 40.5000 31.5354( 2.2L)        6                        SCAMP                           (FFS)
2001  223465007   10 23 33 26  1077 135A3-1 4   2AY 22.9148 32.7224 26.4873( 2.2L)        6                        RAMPAGE PICKUP 2WD              (FFS)
2001  223465007   10 27 45 33   916 135M5-2 4   2MY 26.8000 45.0000 32.7628( 2.2L)        6                        RAMPAGE PICKUP 2WD              (FFS)
2001  223491007   10 23 33 26  1077 135A3-1 4   2AY 22.9148 32.7224 26.4873( 2.2L)        6                        SCAMP                           (FFS)
2001  223491007   10 27 45 33   916 135M5-2 4   2MY 26.8000 45.0000 32.7628( 2.2L)        6                        SCAMP                           (FFS)
 001  225065010   12 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        D150 PICKUP 2WD
 001  225065010   12 18 23 20  1376 225C4-1 6   1CY 18.4000 22.9000 20.1849               6                        D150 PICKUP 2WD
 001  225065010   12 19 25 21  1302 225M4-2 6   1MY 18.5004 24.7033 20.8571               6                        D150 PICKUP 2WD
 001  225065015   12 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        D250 PICKUP 2WD
 001  225065015   12 18 23 20  1376 225C4-1 6   1CY 18.4000 22.9000 20.1849               6                        D250 PICKUP 2WD
 001  225065030   15 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        B150/B250 WAGON 2WD
 001  225065030   15 19 25 21  1302 225M4-2 6   1MY 18.5004 24.7033 20.8571               6                        B150/B250 WAGON 2WD
 001  225065045   14 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        B150/B250 VAN 2WD
 001  225065045   14 19 25 21  1302 225M4-2 6   1MY 18.5004 24.7033 20.8571               6                        B150/B250 VAN 2WD
