1987F 4 68BITTER SC                    183FIA3     6870804041450870803122 680512202BITTER GMBH & CO. KG              15   19   17   17   24   20  $  838( 3.0L) (GUZZLER) (FFS)               2DR-194/13                         RWD R
1987F 4 68BITTER SC                    238FIM5     6870805032040870805122 680512201BITTER GMBH & CO. KG              15   21   17   17   27   20  $  970( 3.9L) (GUZZLER) (FFS)               2DR-194/13                      OD RWD P
1987F 4 705-SERIES                     164FIL4     6870129135020860708120 701012020BMW                               18   24   21   20   31   24  $  678( 2.7L) (FFS)     (MPFI)                        4DR- 86/14            OD RWD R
1987F 4 705-SERIES                     164FIM5     6870129135020860708120 701012020BMW                               20   24   22   23   31   26  $  648( 2.7L) (FFS)     (MPFI)                        4DR- 86/14            OD RWD R
1987F 4 705-SERIES                     209FIL4     6870129135020860708120 701012030BMW                               16   21   18   18   27   21  $  792( 3.4L) (GUZZLER) (FFS)     (MPFI)              4DR- 86/14            OD RWD R2MODE
1987F 4 705-SERIES                     209FIM5     6870129135020860708120 701012030BMW                               16   22   18   18   28   21  $  792( 3.4L) (GUZZLER) (FFS)     (MPFI)              4DR- 86/14            OD RWD R
1987F 4 707-SERIES                     209FIL4     6870129135020860708120 702012030BMW                               15   19   17   17   24   20  $  838( 3.4L) (GUZZLER) (FFS)     (MPFI)              4DR- 94/13            OD RWD R2MODE
1987F 4 707-SERIES                     209FIM5     6870129135020860708120 702012030BMW                               15   20   17   17   26   20  $  838( 3.4L) (GUZZLER) (FFS)     (MPFI)              4DR- 94/13            OD RWD R
1987F 4 80SKYHAWK                      121FIL3     4870129135020860828 40 8010 4122BUICK                             24   31   27   27   40   32  $  527( 2.0L) (FFS)                         2DR- 85/134DR- 91/13HBK- 83/15     FWD R
1987F 4 80SKYHAWK                      121FIL3     4870129135020860801 40 8010 4201BUICK                             21   27   23   23   35   27  $  718( 2.0L) (FFS,TRBO)                    2DR- 85/134DR- 91/13HBK- 83/15     FWD P
1987F 4 80SKYHAWK                      121FIM4     4870129135020860805 40 8010 4121BUICK                             25   33   28   28   42   33  $  509( 2.0L) (FFS)                         2DR- 85/134DR- 91/13HBK- 83/15  OD FWD RSIL
1987F 4 80SKYHAWK                      121FIM5     4870129135020860801 40 8010 4201BUICK                             21   31   25   23   40   29  $  660( 2.0L) (FFS,TRBO)                    2DR- 85/134DR- 91/13HBK- 83/15  OD FWD P
1987F 4 80SKYHAWK                      122FIL3     4870129135020860804 40 8010 4203BUICK                             25   31   27   28   40   32  $  527( 2.0L) (122)     (FFS)               2DR- 85/134DR- 91/13HBK- 83/15     FWD R
1987F 4 80SKYHAWK                      122FIM5     4870129135020860804 40 8010 4202BUICK                             26   36   30   29   46   35  $  475( 2.0L) (122)     (FFS)               2DR- 85/134DR- 91/13HBK- 83/15  OD FWD RSIL
1987F 4 80SOMERSET/SKYLARK             151FIL3     4870129135020860806 40 8055 4151BUICK                             22   32   26   24   41   30  $  549( 2.5L) (FFS)                         2DR- 91/134DR- 89/13               FWD R
1987F 4 80SOMERSET/SKYLARK             151FIM5     4870129135020860827 40 8055 4150BUICK                             22   32   26   25   41   30  $  549( 2.5L) (FFS)                         2DR- 91/134DR- 89/13            OD FWD RSIL
1987F 4 80SOMERSET/SKYLARK             181FIL3     6870129135020860828 40 8055 4420BUICK                             19   27   22   21   35   26  $  648( 3.0L) (FFS)                         2DR- 91/134DR- 89/13               FWD R
1987F 4100CIMARRON                     121FIL3     4870129135020860828 4010060 4122CADILLAC                          23   30   26   26   39   31  $  549( 2.0L) (FFS)                                   4DR- 89/13               FWD R
1987F 4100CIMARRON                     121FIM5     4870129135020860805 4010060 4120CADILLAC                          25   34   28   28   44   33  $  509( 2.0L) (FFS)                                   4DR- 89/13            OD FWD RSIL
1987F 4100CIMARRON                     173FIL3     6870129135020860805 4010060 4131CADILLAC                          20   26   22   22   34   26  $  648( 2.8L) (FFS)                                   4DR- 89/13               FWD R
1987F 4100CIMARRON                     173FIM5     6870129135020860818 4010060 4135CADILLAC                          19   27   22   21   35   25  $  648( 2.8L) (FFS)                                   4DR- 89/13            OD FWD RSIL
1987F 4120BERETTA                      121FIL3     4870129135020860828 4012020 4122CHEVROLET                         24   30   26   26   39   31  $  549( 2.0L) (FFS)                         2DR- 92/14                         FWD R
1987F 4120BERETTA                      121FIM5     4870129135020860805 4012020 4120CHEVROLET                         25   34   28   28   44   33  $  509( 2.0L) (FFS)                         2DR- 92/14                      OD FWD RSIL
1987F 4120BERETTA                      173FIL3     6870129135020860805 4012020 4131CHEVROLET                         20   26   22   22   34   26  $  648( 2.8L) (FFS)                         2DR- 92/14                         FWD R
1987F 4120BERETTA                      173FIM5     6870129135020860818 4012020 4135CHEVROLET                         19   27   22   21   35   25  $  648( 2.8L) (FFS)                         2DR- 92/14                      OD FWD RSIL
1987F 4120CAVALIER                     121FIL3     4870129135020860828 4012060 4122CHEVROLET                         24   31   27   27   40   32  $  527( 2.0L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15     FWD R
1987F 4120CAVALIER                     121FIM4     4870129135020860805 4012060 4121CHEVROLET                         25   33   28   28   43   33  $  509( 2.0L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15  OD FWD RSIL
1987F 4120CAVALIER                     121FIM5     4870129135020860805 4012060 4120CHEVROLET                         25   34   28   28   44   33  $  509( 2.0L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15  OD FWD RSIL
1987F 4120CAVALIER                     173FIL3     6870129135020860805 4012060 4131CHEVROLET                         20   26   22   22   34   26  $  648( 2.8L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15     FWD R
1987F 4120CAVALIER                     173FIM5     6870129135020860818 4012060 4135CHEVROLET                         19   27   22   21   35   25  $  648( 2.8L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15  OD FWD RSIL
1987F 4120CORSICA                      121FIL3     4870129135020860828 4012010 4122CHEVROLET                         24   31   27   27   40   32  $  527( 2.0L) (FFS)                                   4DR- 96/14               FWD R
1987F 4120CORSICA                      121FIM5     4870129135020860805 4012010 4120CHEVROLET                         25   34   28   28   44   33  $  509( 2.0L) (FFS)                                   4DR- 96/14            OD FWD RSIL
1987F 4120CORSICA                      173FIL3     6870129135020860805 4012010 4131CHEVROLET                         20   26   22   22   34   26  $  648( 2.8L) (FFS)                                   4DR- 96/14               FWD R
1987F 4120CORSICA                      173FIM5     6870129135020860818 4012010 4135CHEVROLET                         19   27   22   21   35   25  $  648( 2.8L) (FFS)                                   4DR- 96/14            OD FWD RSIL
1987F 4120NOVA                          97 2L3     487012913502086 8285761208057601CHEVROLET                         28   32   30   31   41   35  $  475( 1.6L) (FFS)                                   4DR- 86/14HBK- 85/20     FWD R
1987F 4120NOVA                          97 2M5     487012913502086 8285761208057601CHEVROLET                         29   37   32   33   47   38  $  445( 1.6L) (FFS)                                   4DR- 86/14HBK- 85/20  OD FWD R
1987F 4150MAXIMA                       181FIL4     68701291350208603243801503038041NISSAN MOTOR CO., LTD.            18   24   20   20   31   24  $  712( 3.0L) (FFS)                                   4DR- 87/14           EOD FWD R2LKUP
1987F 4150MAXIMA                       181FIM5     68701291350208603243801503038041NISSAN MOTOR CO., LTD.            18   26   21   20   34   25  $  678( 3.0L) (FFS)                                   4DR- 87/14            OD FWD R
1987F 4150SENTRA                        98 2L3     48701291350208603233801500838001NISSAN MOTOR CO., LTD.            26   30   27   28   38   32  $  527( 1.6L) (FFS)                         2DR- 87/124DR- 88/12HBK- 89/15     FWD R
1987F 4150SENTRA                        98 2M5     48701291350208603233801500838001NISSAN MOTOR CO., LTD.            28   35   30   31   44   36  $  475( 1.6L) (FFS)                         2DR- 87/124DR- 88/12HBK- 89/15  OD FWD R
1987F 4150STANZA                       120FIL4     48701291350208603153801501538030NISSAN MOTOR CO., LTD.            21   27   23   23   34   27  $  620( 2.0L) (FFS)                                   4DR- 89/12HBK- 89/22 EOD FWD R2LKUP
1987F 4150STANZA                       120FIM5     48701291350208603153801501538030NISSAN MOTOR CO., LTD.            23   28   25   25   36   29  $  570( 2.0L) (FFS)                                   4DR- 89/12HBK- 89/22  OD FWD R
1987F 4160OMNI                         135 2A3     4870129135020860422 2016035 2310DODGE                             23   27   25   26   34   29  $  570( 2.2L) (FFS)                                   4DR-085/16               FWD R
1987F 4160OMNI                         135 2M5     4870129135020860422 2016035 2310DODGE                             25   34   28   27   44   33  $  509( 2.2L) (FFS)                                   4DR-085/16            OD FWD RSIL
1987F 4160OMNI                         135FIM5     4870129135020860530 2016035 2390DODGE                             19   28   22   21   35   26  $  751( 2.2L) (TURBO)                                 4DR-085/16            OD FWD P
1987F 4160SHADOW                       135FIA3     4870129135020860527 2016095 2022DODGE                             23   27   25   26   35   29  $  570( 2.2L)                               2DR-089/134DR-089/14               FWD R
1987F 4160SHADOW                       135FIA3     4870129135020860825 2016095 2330DODGE                             19   24   21   21   30   25  $  785( 2.2L) (FFS,TRBO)                    2DR-089/134DR-089/14               FWD P
1987F 4160SHADOW                       135FIA3     4870129135020860815 2016095 2320DODGE                             23   28   25   25   36   29  $  570( 2.2L) (FFS)                         2DR-089/134DR-089/14               FWD R
1987F 4160SHADOW                       135FIA3     4870129135020860530 2016095 2390DODGE                             19   23   21   21   29   24  $  785( 2.2L) (TURBO)                       2DR-089/134DR-089/14               FWD P
1987F 4160SHADOW                       135FIM5     4870129135020860527 2016095 2022DODGE                             25   33   28   28   42   33  $  509( 2.2L)                               2DR-089/134DR-089/14            OD FWD RSIL
1987F 4160SHADOW                       135FIM5     4870129135020860815 2016095 2324DODGE                             25   32   27   27   40   32  $  527( 2.2L) (FFS)                         2DR-089/134DR-089/14            OD FWD RSIL
1987F 4160SHADOW                       135FIM5     4870129135020860825 2016095 2330DODGE                             20   29   23   22   37   27  $  718( 2.2L) (FFS,TRBO)                    2DR-089/134DR-089/14            OD FWD P
1987F 4160SHADOW                       135FIM5     4870129135020860530 2016095 2390DODGE                             19   28   22   21   35   26  $  751( 2.2L) (TURBO)                       2DR-089/134DR-089/14            OD FWD P
1987F 4190ESCORT                       113FIA3     4870129135020861208 3019030 3105FORD                              26   31   28   28   40   32  $  509( 1.9L) (FFS)                                             HBK- 85/16     FWD R
1987F 4190ESCORT                       113FIM4     4870129135020861004 3019030 3104FORD                              32   42   35   35   54   42  $  408( 1.9L) (FFS)                                             HBK- 85/16  OD FWD RSIL
1987F 4190ESCORT                       113FIM5     487012913502087 125 3019030 3106FORD                              28   38   31   31   47   37  $  460( 1.9L) (FFS)                                             HBK- 85/16  OD FWD RSIL
1987F 4190ESCORT                       113FIM5     4870129135020860818 3019030 3100FORD                              25   34   28   27   43   33  $  509( 1.9L) (FFS)                                             HBK- 85/16  OD FWD R
1987F 4190ESCORT                       122FIM5     4870129135020860829 3019030 3180FORD                              37   45   40   41   57   47  $  375( 2.0L) (DIESEL)  (NO-CAT)                                HBK- 85/16  OD FWD D
1987F 4190LASER                         98FIA3     48701291350208608285601900456030FORD                              25   30   27   27   39   32  $  527( 1.6L) (FFS)                                   4DR- 88/15HBK- 88/15*    FWD R
1987F 4190LASER                         98FIM4     48701291350208608285601900456030FORD                              26   30   27   28   38   32  $  527( 1.6L) (FFS)                                   4DR- 88/15HBK- 88/15* OD FWD R
1987F 4190TEMPO                        140FIA3     4870129135020860817 3019005 3231FORD                              22   27   24   25   35   28  $  594( 2.3L) (FFS)                         2DR- 89/134DR- 89/13               FWD R
1987F 4190TEMPO                        140FIM5     4870129135020860819 3019005 3233FORD                              25   34   29   28   43   33  $  492( 2.3L) (FFS)                         2DR- 89/134DR- 89/13            OD FWD RSIL
1987F 4190TEMPO                        140FIM5     4870129135020860819 3019005 3232FORD                              22   30   25   25   39   30  $  570( 2.3L) (FFS)                         2DR- 89/134DR- 89/13            OD FWD R
1987F 4190TEMPO ALL WHEEL DRIVE        140FIA3     4870129135020860828 3019006 3230FORD                              20   23   21   22   30   25  $  678( 2.3L) (FFS)                         2DR- 89/134DR- 89/13               4WD R
1987F 4190THUNDERBIRD                  140FIL4     4870129135020861218 3019055 3240FORD                              18   23   20   20   30   23  $  712( 2.3L) (FFS,TRBO)                    2DR- 92/15                      OD RWD R
1987F 4190THUNDERBIRD                  140FIM5     4870129135020861218 3019055 3239FORD                              18   26   21   20   33   25  $  678( 2.3L) (FFS,TRBO)                    2DR- 92/15                      OD RWD R
1987F 4190THUNDERBIRD                  231FIL4     6870129135020860921 3019055 3340FORD                              19   26   21   21   33   25  $  678( 3.8L) (FFS)                         2DR- 92/15                      OD RWD R
1987F 4190THUNDERBIRD                  302FIL4     8870129135020860827 3019055 3401FORD                              18   27   21   20   34   24  $  678( 5.0L) (FFS)                         2DR- 92/15                      OD RWD R
1987F 4210ACCORD                       119 2L4     487012913502086 8282602102026050HONDA                             24   30   26   26   38   31  $  549( 2.0L) (FFS)                                   4DR- 89/14HBK- 86/19  OD FWD R
1987F 4210ACCORD                       119 2M5     487012913502086 8282602102026050HONDA                             27   34   29   30   43   35  $  492( 2.0L) (FFS)                                   4DR- 89/14HBK- 86/19  OD FWD R
1987F 4210ACCORD                       119FIL4     487012913502086 8282602102026051HONDA                             24   30   26   26   38   31  $  549( 2.0L) (FFS)                                   4DR- 89/14HBK- 86/19  OD FWD R
1987F 4210ACCORD                       119FIM5     487012913502086 8282602102026051HONDA                             25   31   27   28   40   32  $  527( 2.0L) (FFS)                                   4DR- 89/14HBK- 86/19  OD FWD R
1987F 4240COUGAR                       231FIL4     6870129135020860921 3024025 3340LINCOLN-MERCURY                   19   26   21   21   33   25  $  678( 3.8L) (FFS)                         2DR- 92/15                      OD RWD R
1987F 4240COUGAR                       302FIL4     8870129135020860827 3024025 3401LINCOLN-MERCURY                   18   27   21   19   34   24  $  678( 5.0L) (FFS)                         2DR- 92/15                      OD RWD R
1987F 4240LYNX                         113FIA3     4870129135020861208 3024030 3105LINCOLN-MERCURY                   26   31   28   28   40   32  $  509( 1.9L) (FFS)                                             HBK- 85/16     FWD R
1987F 4240LYNX                         113FIM4     4870129135020861004 3024030 3104LINCOLN-MERCURY                   32   42   35   35   54   42  $  408( 1.9L) (FFS)                                             HBK- 85/16  OD FWD RSIL
1987F 4240LYNX                         113FIM5     487012913502087 125 3024030 3106LINCOLN-MERCURY                   28   38   31   31   47   37  $  460( 1.9L) (FFS)                                             HBK- 85/16  OD FWD RSIL
1987F 4240LYNX                         113FIM5     4870129135020860828 3024030 3101LINCOLN-MERCURY                   25   34   28   27   43   33  $  509( 1.9L) (FFS)                                             HBK- 85/16  OD FWD R
1987F 4240LYNX                         122FIM5     4870129135020860829 3024030 3180LINCOLN-MERCURY                   37   45   40   41   57   47  $  375( 2.0L) (DIESEL)  (NO-CAT)                                HBK- 85/16  OD FWD D
1987F 4240TOPAZ                        140FIA3     4870129135020860817 3024005 3231LINCOLN-MERCURY                   22   27   24   25   34   28  $  594( 2.3L) (FFS)                         2DR- 89/134DR- 89/13               FWD R
1987F 4240TOPAZ                        140FIM5     4870129135020860819 3024005 3233LINCOLN-MERCURY                   25   34   29   28   43   33  $  492( 2.3L) (FFS)                         2DR- 89/134DR- 89/13            OD FWD RSIL
1987F 4240TOPAZ                        140FIM5     4870129135020860819 3024005 3232LINCOLN-MERCURY                   22   30   25   25   39   30  $  570( 2.3L) (FFS)                         2DR- 89/134DR- 89/13            OD FWD R
1987F 4240TOPAZ ALL WHEEL DRIVE        140FIA3     4870129135020860828 3024006 3230LINCOLN-MERCURY                   20   23   21   22   30   25  $  678( 2.3L) (FFS)                         2DR- 89/134DR- 89/13               4WD R
1987F 4245XR4Ti                        140FIA3     4870129135020861118 3024536 3237MERKUR                            18   21   19   20   27   22  $  750( 2.3L) (FFS,TRBO)                                        HBK- 90/17     RWD R
1987F 4245XR4Ti                        140FIM5     4870129135020860924 3024536 3236MERKUR                            20   25   22   22   32   25  $  648( 2.3L) (FFS,TRBO)                                        HBK- 90/17  OD RWD R
1987F 4270MAZDA 323                     98FIA3     48701291350208608285602702056030MAZDA MOTOR CORP                  25   30   27   27   39   32  $  527( 1.6L) (FFS)                                   4DR- 88/15HBK- 88/15     FWD R
1987F 4270MAZDA 323                     98FIM4     48701291350208608285602702056030MAZDA MOTOR CORP                  26   30   28   29   38   32  $  509( 1.6L) (FFS)                                   4DR- 88/15HBK- 88/15  OD FWD R
1987F 4270MAZDA 323                     98FIM5     48701291350208608285602702056030MAZDA MOTOR CORP                  28   34   30   31   43   35  $  475( 1.6L) (FFS)                                   4DR- 88/15HBK- 88/15  OD FWD R
1987F 4270MAZDA 626                    122FIL4     48701291350208608285602701056041MAZDA MOTOR CORP                  23   29   25   25   37   29  $  570( 2.0L) (FFS)                         2DR- 88/134DR- 94/14HBK- 89/21  OD FWD R2MODE
1987F 4270MAZDA 626                    122FIM5     48701291350208608285602701056041MAZDA MOTOR CORP                  26   32   28   29   41   33  $  509( 2.0L) (FFS)                         2DR- 88/134DR- 94/14HBK- 89/21  OD FWD RSIL
1987F 4270MAZDA 626                    122FIM5     48701291350208607215602701056040MAZDA MOTOR CORP                  22   28   24   24   36   29  $  594( 2.0L) (FFS,TRBO)                    2DR- 88/134DR- 94/14HBK- 89/21  OD FWD R
1987F 4280260E                         159FIA4     68701291350208610082002801520030MERCEDES-BENZ                     19   23   21   22   30   25  $  785( 2.6L) (FFS)                                   4DR- 93/15               RWD P
1987F 4280300D                         183FIA4     68701291350208608282002802020050MERCEDES-BENZ                     25   30   27   28   38   32  $  555( 3.0L) (DSL,TRBO)(NO-CAT)                      4DR- 93/15               RWD D
1987F 4280300E                         181FIA4     68701291350208610082002802220040MERCEDES-BENZ                     18   22   19   20   28   23  $  868( 3.0L) (FFS)                                   4DR- 93/15               RWD P
1987F 4280560SEC                       338FIA4     88701291350208610082002805020070MERCEDES-BENZ                     14   16   15   15   20   17  $ 1101( 5.6L) (GUZZLER) (FFS)               2DR- 88/15                         RWD P
1987F 4282240 DL/240 GL SEDAN          141FIL4     48702030522328702013592820235901MCEVOY MOTORS                     20   25   22   22   32   26  $  648( 2.3L) (FFS)                                   4DR- 88/14           EOD RWD R
1987F 4287GALANT                       143FIL4     487012913502086 8194902871049050MITSUBISHI                        20   27   23   23   34   27  $  620( 2.4L) (FFS)                                   4DR- 93/12           AEODFWD R
1987F 4287GALANT                       143FIM5     487012913502086 8194902871049050MITSUBISHI                        20   27   22   22   34   26  $  648( 2.4L) (FFS)                                   4DR- 93/12            OD FWD R
1987F 4290CALAIS                       151FIL3     4870129135020860806 4029010 4151OLDSMOBILE                        22   32   26   24   41   30  $  549( 2.5L) (FFS)                         2DR- 91/134DR- 90/13               FWD R
1987F 4290CALAIS                       151FIM5     4870129135020860827 4029010 4150OLDSMOBILE                        22   33   26   25   42   31  $  549( 2.5L) (FFS)                         2DR- 91/134DR- 90/13            OD FWD RSIL
1987F 4290CALAIS                       181FIL3     6870129135020860828 4029010 4420OLDSMOBILE                        19   27   22   21   35   26  $  648( 3.0L) (FFS)                         2DR- 91/134DR- 90/13               FWD R
1987F 4290FIRENZA                      121FIL3     4870129135020860828 4029045 4122OLDSMOBILE                        24   31   27   27   40   32  $  527( 2.0L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15     FWD R
1987F 4290FIRENZA                      121FIM4     4870129135020860805 4029045 4121OLDSMOBILE                        25   33   28   28   42   33  $  509( 2.0L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15  OD FWD RSIL
1987F 4290FIRENZA                      122FIL3     4870129135020860804 4029045 4203OLDSMOBILE                        25   31   27   28   40   32  $  527( 2.0L) (122)     (FFS)               2DR- 85/134DR- 91/14HBK- 84/15     FWD R
1987F 4290FIRENZA                      122FIM5     4870129135020860804 4029045 4202OLDSMOBILE                        26   36   30   29   46   35  $  475( 2.0L) (122)     (FFS)               2DR- 85/134DR- 91/14HBK- 84/15  OD FWD RSIL
1987F 4290FIRENZA                      173FIL3     6870129135020860805 4029045 4131OLDSMOBILE                        20   26   22   22   34   26  $  648( 2.8L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15     FWD R
1987F 4290FIRENZA                      173FIM5     6870129135020860818 4029045 4135OLDSMOBILE                        19   27   22   21   35   25  $  648( 2.8L) (FFS)                         2DR- 85/134DR- 91/14HBK- 84/15  OD FWD RSIL
1987F 4310505 SEDAN                    120FIL4     48701291350208607024103101541010PEUGEOT                           20   23   21   22   29   25  $  678( 2.0L) (FFS)     (MPFI)                        4DR- 90/11            OD RWD R
1987F 4310505 SEDAN                    131FIL4     48701291350208608184103101541020PEUGEOT                           19   22   20   21   28   24  $  825( 2.1L) (FFS,TRBO)(MPFI)                        4DR- 90/11            OD RWD P
1987F 4310505 SEDAN                    131FIM5     48701291350208608184103101541020PEUGEOT                           19   24   21   21   31   25  $  785( 2.1L) (FFS,TRBO)(MPFI)                        4DR- 90/11            OD RWD P
1987F 4310505 SEDAN                    132FIL4     48701291350208608284103101541030PEUGEOT                           20   23   21   22   29   25  $  678( 2.2L) (FFS)     (MPFI)                        4DR- 90/11            OD RWD R
1987F 4310505 SEDAN                    132FIM5     48701291350208608284103101541030PEUGEOT                           18   23   20   20   30   23  $  712( 2.2L) (FFS)     (MPFI)                        4DR- 90/11            OD RWD R
1987F 4310505 SEDAN                    152FIL4     48701291350208608284103101541050PEUGEOT                           24   27   25   27   35   30  $  600( 2.5L) (DSL,TRBO)(NO-CAT)                      4DR- 90/11            OD RWD D
1987F 4310505 SEDAN                    174FIL4     68701291350208608294103101541040PEUGEOT                           18   22   19   20   28   23  $  750( 2.8L) (FFS)     (MPFI)                        4DR- 90/11            OD RWD R
1987F 4310505 SEDAN                    174FIM5     68701291350208608294103101541040PEUGEOT                           18   22   20   20   28   23  $  712( 2.8L) (FFS)     (MPFI)                        4DR- 90/11            OD RWD R
1987F 4320HORIZON                      135 2A3     4870129135020860422 2032010 2310PLYMOUTH                          23   27   25   26   34   29  $  570( 2.2L) (FFS)                                   4DR-085/16               FWD R
1987F 4320HORIZON                      135 2M5     4870129135020860422 2032010 2310PLYMOUTH                          25   34   28   27   44   33  $  509( 2.2L) (FFS)                                   4DR-085/16            OD FWD RSIL
1987F 4320SUNDANCE                     135FIA3     4870129135020860825 2032075 2330PLYMOUTH                          19   24   21   21   30   25  $  785( 2.2L) (FFS,TRBO)                    2DR-089/134DR-089/14               FWD P
1987F 4320SUNDANCE                     135FIA3     4870129135020860815 2032075 2320PLYMOUTH                          23   28   25   25   36   29  $  570( 2.2L) (FFS)                         2DR-089/134DR-089/14               FWD R
1987F 4320SUNDANCE                     135FIA3     4870129135020860530 2032075 2390PLYMOUTH                          19   23   21   21   29   24  $  785( 2.2L) (TURBO)                       2DR-089/134DR-089/14               FWD P
1987F 4320SUNDANCE                     135FIA3     4870129135020860527 2032075 2022PLYMOUTH                          23   27   25   26   35   29  $  570( 2.2L)                               2DR-089/134DR-089/14               FWD R
1987F 4320SUNDANCE                     135FIM5     4870129135020860815 2032075 2324PLYMOUTH                          25   32   27   27   40   32  $  527( 2.2L) (FFS)                         2DR-089/134DR-089/14            OD FWD RSIL
1987F 4320SUNDANCE                     135FIM5     4870129135020860527 2032075 2022PLYMOUTH                          25   33   28   28   42   33  $  509( 2.2L)                               2DR-089/134DR-089/14            OD FWD RSIL
1987F 4320SUNDANCE                     135FIM5     4870129135020860825 2032075 2330PLYMOUTH                          20   29   23   22   37   27  $  718( 2.2L) (FFS,TRBO)                    2DR-089/134DR-089/14            OD FWD P
1987F 4320SUNDANCE                     135FIM5     4870129135020860530 2032075 2390PLYMOUTH                          19   28   22   21   35   26  $  751( 2.2L) (TURBO)                       2DR-089/134DR-089/14            OD FWD P
1987F 4330GRAND AM                     121FIL3     4870129135020860801 4033025 4201PONTIAC                           20   27   23   23   34   27  $  718( 2.0L) (FFS,TRBO)                    2DR- 92/134DR- 90/13               FWD P
1987F 4330GRAND AM                     121FIM5     4870129135020860801 4033025 4201PONTIAC                           21   31   24   23   39   28  $  688( 2.0L) (FFS,TRBO)                    2DR- 92/134DR- 90/13            OD FWD P
1987F 4330GRAND AM                     151FIL3     4870129135020860806 4033025 4151PONTIAC                           22   32   26   24   41   30  $  549( 2.5L) (FFS)                         2DR- 92/134DR- 90/13               FWD R
1987F 4330GRAND AM                     151FIM5     4870129135020860827 4033025 4150PONTIAC                           22   32   26   25   41   30  $  549( 2.5L) (FFS)                         2DR- 92/134DR- 90/13            OD FWD RSIL
1987F 4330GRAND AM                     181FIL3     6870129135020860828 4033025 4420PONTIAC                           19   27   22   21   35   26  $  648( 3.0L) (FFS)                         2DR- 92/134DR- 90/13               FWD R
1987F 4330SUNBIRD                      121FIL3     4870129135020860801 4033060 4201PONTIAC                           21   27   23   23   35   27  $  718( 2.0L) (FFS,TRBO)                    2DR- 85/134DR- 91/13HBK- 84/15     FWD P
1987F 4330SUNBIRD                      121FIM4     4870129135020860805 4033060 4121PONTIAC                           25   33   28   28   43   33  $  509( 2.0L) (FFS)                         2DR- 85/134DR- 91/13HBK- 84/15  OD FWD RSIL
1987F 4330SUNBIRD                      121FIM5     4870129135020860801 4033060 4201PONTIAC                           21   31   25   23   40   29  $  660( 2.0L) (FFS,TRBO)                    2DR- 85/134DR- 91/13HBK- 84/15  OD FWD P
1987F 4330SUNBIRD                      122FIL3     4870129135020860804 4033060 4203PONTIAC                           25   31   27   28   40   32  $  527( 2.0L) (122)     (FFS)               2DR- 85/134DR- 91/13HBK- 84/15     FWD R
1987F 4330SUNBIRD                      122FIM5     4870129135020860804 4033060 4202PONTIAC                           26   36   30   29   46   35  $  475( 2.0L) (122)     (FFS)               2DR- 85/134DR- 91/13HBK- 84/15  OD FWD RSIL
1987F 4350ALLIANCE                      85FIA3     4870129135020860701 1035030 1014RENAULT                           27   31   28   30   39   33  $  509( 1.4L) (FFS)     (SPFI)              2DR- 88/134DR- 89/13HBK- 88/16  OD FWD R
1987F 4350ALLIANCE                      85FIM4     4870129135020860701 1035030 1014RENAULT                           34   41   37   38   52   43  $  385( 1.4L) (FFS)     (SPFI)              2DR- 88/134DR- 89/13HBK- 88/16  OD FWD RSIL
1987F 4350ALLIANCE                      85FIM4     4870129135020860701 1035030 1014RENAULT                           32   38   34   36   48   41  $  419( 1.4L) (FFS)     (SPFI)              2DR- 88/134DR- 89/13HBK- 88/16  OD FWD R
1987F 4350ALLIANCE                      85FIM5     4870129135020860701 1035030 1014RENAULT                           33   40   36   37   52   42  $  396( 1.4L) (FFS)     (SPFI)              2DR- 88/134DR- 89/13HBK- 88/16  OD FWD RSIL
1987F 4350ALLIANCE                     105FIA3     4870129135020860701 1035030 1017RENAULT                           24   29   26   27   37   30  $  549( 1.7L) (FFS)     (SPFI)              2DR- 88/134DR- 89/13HBK- 88/16  OD FWD R
1987F 4350ALLIANCE                     105FIM5     4870129135020860701 1035030 1017RENAULT                           29   37   32   32   48   38  $  445( 1.7L) (FFS)     (SPFI)              2DR- 88/134DR- 89/13HBK- 88/16  OD FWD RSIL
1987F 4350GTA                          120FIM5     4870129135020860701 1035040 1020RENAULT                           26   30   27   29   38   32  $  527( 2.0L) (FFS)     (SPFI)              2DR- 89/13                      OD FWD RSIL
1987F 4360CAMARGUE                     412FIA3     88701291350208608044403601544023ROLLS-ROYCE MOTORS LTD.            8   10    9    9   12   10  $ 1583( 6.8L) (FFS)                         2DR- 96/14                         RWD R
1987F 4370SAAB 900                     121FIA3     48701291350208608254703701047025SAAB                              19   21   20   21   27   23  $  712( 2.0L) B202      (FFS)                         4DR- 89/14HBK- 88/22     FWD R
1987F 4370SAAB 900                     121FIA3     48701291350208608254703701047035SAAB                              19   22   20   21   28   24  $  712( 2.0L) B202      (FFS,TRBO)                    4DR- 89/14HBK- 88/22     FWD R
