CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,INDEX NUMB,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS,5C CODE
S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.7,6,Auto(L4),F,5,18,24,20,23,33.2,26.69,R,,,,,,,,,,2100, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.7,6,Manual(M5),F,6,17,24,20,21.6,33.4,25.6832,R,,,,,,,,,,2100, ,,4,22,DERIVED
S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,3.3,6,Auto(L5),F,3,17,24,20,21.5,33.1,25.5255,R,,,,,,,,,,2100, ,CMODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,HYUNDAI,TUCSON 2WD,2,4,Auto(L4),F,11,19,25,22,24.5,34.5,28.175,R,,,,,,103,23,,,1911, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,HYUNDAI,TUCSON 2WD,2,4,Manual(M5),F,11,20,25,22,25.1,35.3,28.8515,R,,,,,,103,23,,,1911, ,,4,22,DERIVED
S.U.V. - 2WD,HYUNDAI,TUCSON 2WD,2.7,6,Auto(L4),F,13,18,24,20,22,32.9,25.8546,R,,,,,,103,23,,,2100, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,HYUNDAI,VERACRUZ 2WD,3.8,6,Auto(L6),F,16,16,23,18,19.5,31.7,23.5845,R,,,,,,,,,,2335, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,INFINITI,FX35 RWD,3.5,6,Auto(S5),R,93,15,22,18,19.1782,30.1661,22.938,P,,,,,,,,,,2502, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,INFINITI,QX56 2WD,5.6,8,Auto(L5),R,282,12,18,14,14.9,24.6,18.1142,P,,,,,,,,,,3213, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,ISUZU,ASCENDER 5-PASSENGER 2WD,4.2,6,Auto(L4),R,818,14,20,16,17.6,28,21.1321,R,,,,,,,,,,2625, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,JEEP,COMMANDER 2WD,5.7,8,Auto(L5),R,7,13,19,15,16.3,25.6,19.4854,R,,,,,,,,,,2801, ,CLKUP ,1,22,DERIVED
S.U.V. - 2WD,JEEP,COMMANDER 2WD,4.7,8,Auto(L5),R,414,14,19,15,16.7,25.6,19.7972,R,,,,,,,,,,2801,GAS 340,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,COMMANDER 2WD,3.7,6,Auto(L5),R,451,14,19,16,17.4,26.1,20.4706,R,,,,,,,,,,2625, ,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,COMMANDER 2WD,4.7,8,Auto(L5),R,415,9,13,10,10.6,17.7,12.9349,E,,,,,,,,,,3900,E85 230,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,COMPASS 2WD,2,4,Auto(AV),F,758,23,27,24,28.8945,38,32.3867,R,,,,,,,,,,1751, ,VMODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,JEEP,COMPASS 2WD,2.4,4,Manual(M5),F,907,23,28,25,29.3,39.2,33.0568,R,,,,,,,,,,1680, ,,4,22,DERIVED
S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,3,6,Auto(L5),R,458,18,23,20,22.5,32,25.9693,D,,,,,,,,,,2100, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,5.7,8,Auto(L5),R,7,13,19,15,16.3,25.6,19.4854,R,,,,,,,,,,2801, ,CLKUP ,1,22,DERIVED
S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.7,8,Auto(L5),R,414,14,19,15,16.7,25.6,19.7972,R,,,,,,,,,,2801,GAS 340,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,3.7,6,Auto(L5),R,450,15,20,17,18.7,28.3,22.0688,R,,,,,,,,,,2470, ,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.7,8,Auto(L5),R,415,9,13,10,11,17.7,13.2584,E,,,,,,,,,,3900,E85 230,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,LIBERTY 2WD,3.7,6,Auto(L4),R,452,16,22,18,19.8,30.5,23.5118,R,,,,,,,,,,2335, ,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,LIBERTY 2WD,3.7,6,Manual(M6),R,455,16,22,19,20.4,31.1,24.137,R,,,,,,,,,,2209, ,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,JEEP,PATRIOT 2WD,2,4,Auto(AV),F,758,23,27,24,28.8945,38,32.3867,R,,,,,,,,,,1751, ,VMODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,JEEP,PATRIOT 2WD,2.4,4,Manual(M5),F,907,23,28,25,29.3,39.2,33.0568,R,,,,,,,,,,1680, ,,4,22,DERIVED
S.U.V. - 2WD,JEEP,WRANGLER 2WD,3.8,6,Auto(L4),R,152,15,20,17,18.5,28.2,21.888,R,,,,,,,,,,2470, ,CMODE ,2,22,DERIVED
S.U.V. - 2WD,JEEP,WRANGLER 2WD,3.8,6,Manual(M6),R,153,16,21,18,19.6,28.6,22.8334,R,,,,,,,,,,2335, ,,2,22,DERIVED
S.U.V. - 2WD,KIA,SORENTO 2WD,3.3,6,Auto(L5),R,3,16,22,18,19.5,30.2,23.1987,R,,,,,,,,,,2335, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,KIA,SORENTO 2WD,3.8,6,Auto(L5),R,2,15,21,17,18.7,28.9,22.2308,R,,,,,,,,,,2470, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,KIA,SPORTAGE 2WD,2,4,Auto(L4),F,10,19,25,21,24.4,34.5,28.1022,R,,,,,,,,,,1999, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,KIA,SPORTAGE 2WD,2,4,Manual(M5),F,10,20,25,22,25.1,35.3,28.8515,R,,,,,,,,,,1911, ,,4,22,DERIVED
S.U.V. - 2WD,KIA,SPORTAGE 2WD,2.7,6,Auto(L4),F,11,17,23,20,21.6,32.4,25.4118,R,,,,,,,,,,2100, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,LEXUS,RX 350 2WD,3.5,6,Auto(L5),F,21,18,23,20,22.2,31.9,25.7193,P,,,,,,,,,,2250, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,LEXUS,RX 350 2WD,3.5,6,Auto(S5),F,21,18,23,20,22.2,31.9,25.7193,P,,,,,,,,,,2250, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,LEXUS,RX 400H 2WD,3.3,6,Auto(AV),F,24,27,24,25,34.9,33.2,34.1139,P,,,,,,,,,,1800,HEV,VMODE VLKUP ,4,22,DERIVED
S.U.V. - 2WD,LINCOLN,MKX FWD,3.5,6,Auto(L6),F,740,16,24,19,20.3489,32.8574,24.5556,R,,,,,,,,,,2209, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,LINCOLN,NAVIGATOR 2WD,5.4,8,Auto(L6),R,800,12,18,14,15.3,24.9,18.5117,R,,,,,,,,,,2999, ,CLKUP ,3,22,DERIVED
S.U.V. - 2WD,MAZDA,CX-7 2WD,2.3,4,Auto(S6),F,1,17,23,19,21.1,31.8987,24.892,P,,T,,,,,,,,2367, ,DC/FW,4,22,DERIVED
S.U.V. - 2WD,MAZDA,CX-9 2WD,3.7,6,Auto(S6),F,2,16,22,18,19.8,30.6,23.5385,R,,,,,,,,,,2335, ,DC/FW,4,22,DERIVED
S.U.V. - 2WD,MAZDA,TRIBUTE FWD,2.3,4,Auto(L4),F,952,20,26,22,25.4,35.9,29.2497,R,,,,,,,,,,1911, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,MAZDA,TRIBUTE FWD,2.3,4,Manual(M5),F,950,22,28,24,27.7,39.2,31.913,R,,,,,,,,,,1751, ,,4,22,DERIVED
S.U.V. - 2WD,MAZDA,TRIBUTE FWD,3,6,Auto(L4),F,956,18,24,20,22.4,33.7,26.3806,R,,,,,,,,,,2100, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,MAZDA,TRIBUTE HYBRID 2WD,2.3,4,Auto(AV),F,957,34,30,32,45.6,41.6,43.7088,R,,,,,,,,,,1310, ,VLKUP ,4,22,DERIVED
S.U.V. - 2WD,MERCEDES-BENZ,R350,3.5,6,Auto(L7),R,44,15,20,17,18.4,27.1,21.507,P,,,,,,148,14,,,2646, ,EMS 2MODE CLKUP,4,22,DERIVED
S.U.V. - 2WD,MERCURY,MARINER FWD,2.3,4,Auto(L4),F,608,20,26,22,25.4,35.9,29.2497,R,,,,,,,,,,1911, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,MERCURY,MARINER FWD,3,6,Auto(L4),F,612,18,24,20,22.4,33.7,26.3806,R,,,,,,,,,,2100, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,MERCURY,MARINER HYBRID FWD,2.3,4,Auto(AV),F,614,34,30,32,45.6,41.6,43.7088,R,,,,,,,,,,1310, ,VLKUP ,4,22,DERIVED
S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4,6,Auto(L5),R,708,14,20,16,17.3,27.8,20.8425,R,,,,,,,,,,2625, ,CLKUP ,2,22,DERIVED
S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4.6,8,Auto(L6),R,710,13,20,16,16.4,27.2,19.9678,R,,,,,,,,,,2625, ,CLKUP ,3,22,DERIVED
S.U.V. - 2WD,MITSUBISHI,ENDEAVOR 2WD,3.8,6,Auto(S4),F,110,15,22,18,19.1432,29.9719,22.8598,P,,,,,,,,,,2502,SOHC,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,MITSUBISHI,OUTLANDER 2WD,3,6,Auto(S6),F,131,17,25,20,21.8798,34.2389,26.1231,R,,,,,,,,,,2100,SOHC,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,MITSUBISHI,OUTLANDER 2WD,2.4,4,Auto(AV),F,141,20,25,22,25.6,34.9,29.0881,R,,,,,,,,,,1911,DOHC,VMODE VLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,ARMADA 2WD,5.6,8,Auto(L5),R,292,9,13,10,10.9,17.8779,13.2223,E,,,,,,,,,,3900,RNG280,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,ARMADA 2WD,5.6,8,Auto(L5),R,291,12,18,14,14.939,24.7212,18.1755,R,,,,,,,,,,2999,RNG390,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,ARMADA 2WD,5.6,8,Auto(L5),R,283,12,18,14,14.939,24.778,18.1892,R,,,,,,,,,,2999, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,4,6,Auto(L5),R,183,15,22,17,18.4509,30.0204,22.3221,P,,,,,,,,,,2646, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,5.6,8,Auto(S5),R,281,13,18,15,15.9,25.5,19.1431,P,,,,,,,,,,3002, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,ROGUE FWD,2.5,4,Auto(AV),F,82,22,27,24,28.6,38.4,32.3107,R,,,,,,,,,,1751, ,VMODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,XTERRA 2WD,4,6,Auto(L5),R,182,15,20,17,18.5,28.1,21.8608,R,,,,,,,,,,2470, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,NISSAN,XTERRA 2WD,4,6,Manual(M6),R,182,16,20,17,19.7,27.7,22.6427,R,,,,,,,,,,2470, ,,4,22,DERIVED
S.U.V. - 2WD,PONTIAC,TORRENT FWD,3.6,6,Auto(S6),F,114,16,24,19,20.1,33.5,24.5122,R,,,,,,,,,,2209, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,PONTIAC,TORRENT FWD,3.4,6,Auto(L5),F,28,17,24,19,20.8,33.1,24.9766,R,,,,,,,,,,2209, ,3MODE CLKUP ,2,22,DERIVED
S.U.V. - 2WD,SATURN,OUTLOOK FWD,3.6,6,Auto(L6),F,1,16,24,19,20.1,33.5,24.5122,R,,,,,,,,,,2209, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,SATURN,VUE FWD,2.4,4,Auto(L4),F,6,19,26,22,23.8,36.7,28.2719,R,,,,,,,,,,1911, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,SATURN,VUE FWD,3.6,6,Auto(L6),F,11,16,23,19,20.5,32.3,24.5332,R,,,,,,,,,,2209, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,SATURN,VUE FWD,3.6,6,Auto(S6),F,114,16,24,19,20.1,33.5,24.5122,R,,,,,,,,,,2209, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,SATURN,VUE HYBRID,2.4,4,Auto(L4),F,80,25,32,28,31.8,45.3,36.725,R,,,,,,,,,,1499, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.7,6,Auto(L5),R,97,17,22,19,21.3,31.2,24.848,R,,,,,,,,,,2209, ,2MODE 2LKUP ,4,22,DERIVED
S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.7,6,Manual(M5),R,95,16,22,18,20.3,30,23.7566,R,,,,,,,,,,2335, ,,4,22,DERIVED
S.U.V. - 2WD,SUZUKI,XL7 FWD,3.6,6,Auto(S5),F,32,16,22,18,20.2,30.6,23.8472,R,,,,,,,,,,2335, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,4,6,Auto(L5),R,26,16,21,18,20.4,28.6,23.4219,R,,,,,,,,,,2335, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,4.7,8,Auto(L5),R,27,15,19,17,18.9,26,21.5479,R,,,,,,,,,,2470, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,FJ CRUISER 2WD,4,6,Auto(L5),R,26,16,20,18,20.4279,28.3107,23.3541,P,,,,,,,,,,2502, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,HIGHLANDER 2WD,3.5,6,Auto(S5),F,22,18,24,20,22.1,33.1,25.9861,R,,,,,,,,,,2100, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,RAV4 2WD,3.5,6,Auto(L5),F,23,19,27,22,24.3984,37.3499,28.9095,R,,,,,,,,,,1911, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,RAV4 2WD,2.4,4,Auto(L4),F,20,21,27,24,26.8192,38.1226,30.9485,R,,,,,,,,,,1751, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,SEQUOIA 2WD,4.7,8,Auto(S5),R,28,14,17,15,17.0059,23.3116,19.3628,R,,,,,,,,,,2801, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,TOYOTA,SEQUOIA 2WD,5.7,8,Auto(S6),R,33,14,19,15,16.8781,25.6033,19.9352,R,,,,,,,,,,2801, ,CLKUP ,4,22,DERIVED
S.U.V. - 2WD,VOLVO,XC 90 FWD,3.2,6,Auto(S6),F,15,14,20,16,17.5387,27.5387,20.9644,P,,,,,,,,,,2812, ,2MODE CLKUP ,4,22,DERIVED
S.U.V. - 4WD,ACURA,MDX 4WD,3.7,6,Auto(S5),4,24,15,20,17,18.9,27.7,22.0527,P,,,,,,,,,,2646, ,2MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,ACURA,RDX 4WD,2.3,4,Auto(S5),4,16,17,22,19,20.9,29.9,24.1745,P,,T,,,,,,,,2367, ,2MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,AUDI,Q7,4.2,8,Auto(S6),4,9,12,17,14,15,23.3962,17.8889,P,,,,,,,,,,3213, ,3MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,AUDI,Q7,3.6,6,Auto(S6),4,3,14,20,16,17.5508,27.0143,20.8353,P,,,,,,,,,,2812, ,3MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,BMW,X3 3.0SI,3,6,Manual(M6),4,29,16,23,19,20.0865,32.6973,24.3048,P,,,,,,,,,,2367, ,,4,23,DERIVED
S.U.V. - 4WD,BMW,X3 3.0SI,3,6,Auto(S6),4,29,17,24,20,21.49,33.3596,25.5868,P,,,,,,,,,,2250, ,3MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,BMW,X5 3.0SI,3,6,Auto(S6),4,29,15,21,18,19.2,29.6,22.8058,P,,,,,,,,,,2502, ,3MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,BMW,X5 4.8I,4.8,8,Auto(S6),4,47,14,19,16,16.7251,26.6996,20.105,P,,,,,,,,,,2812, ,3MODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,BUICK,ENCLAVE AWD,3.6,6,Auto(L6),4,2,16,22,18,19.3,31,23.2485,R,,,,,,,,,,2335, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,CADILLAC,ESCALADE AWD,6.2,8,Auto(L6),4,843,12,18,14,14.8,25.7,18.2909,P,,,,,,,,,,3213, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CADILLAC,SRX AWD,3.6,6,Auto(S5),4,809,14,22,17,17.6,30,21.6216,R,,,,,,,,,,2470, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,CADILLAC,SRX AWD,4.6,8,Auto(S6),4,811,13,20,15,15.9,27.3,19.5792,P,,,,,,,,,,3002, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,CHEVROLET,EQUINOX AWD,3.4,6,Auto(L5),4,29,17,24,19,20.9,32.9,25.004,R,,,,,,,,,,2209, ,3MODE CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,EQUINOX AWD,3.6,6,Auto(S6),4,22,16,24,19,20.1,33.5,24.5122,R,,,,,,,,,,2209, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,5.3,8,Auto(L4),4,825,11,14,12,13.1,20,15.5075,E,,,,,,,,,,3249,290-410,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,5.3,8,Auto(L4),4,823,14,19,16,17,26.6,20.2962,R,,,,,,,,,,2625,390-540,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,6,8,Auto(L4),4,841,12,17,14,15.1,23.4,17.968,R,,,,,,,,,,2999, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,825,11,14,12,13.1,20,15.5075,E,,,,,,,,,,3249,290-410,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,823,14,19,16,17,26.6,20.2962,R,,,,,,,,,,2625,390-540,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,6,8,Auto(L4),4,841,12,17,14,15.1,23.4,17.968,R,,,,,,,,,,2999, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,825,11,14,12,13.1,20,15.5075,E,,,,,,,,,,3249,290-410,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,823,14,19,16,17,26.6,20.2962,R,,,,,,,,,,2625,390-540,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,K1500 TAHOE HYBRID 4WD,6,8,Auto(AV),4,871,20,20,20,24.9,28.3,26.3231,R,,,,,,,,,,2100, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,TRAILBLAZER 4WD,4.2,6,Auto(L4),4,819,14,20,16,17.1,27.4,20.5816,R,,,,,,,,,,2625, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,CHEVROLET,TRAILBLAZER 4WD,5.3,8,Auto(L4),4,821,13,19,16,16.5,26.8,19.9504,R,,,,,,,,,,2625, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHEVROLET,TRAILBLAZER AWD,6,8,Auto(L4),4,839,12,16,13,14.4,21.4,16.8855,P,,,,,,,,,,3460, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHRYSLER,ASPEN 4WD,5.7,8,Auto(L5),4,530,13,18,15,15.8,24.6,18.8314,R,,,,,,,,,,2801, ,CLKUP ,1,23,DERIVED
S.U.V. - 4WD,CHRYSLER,ASPEN 4WD,4.7,8,Auto(L5),4,711,13,17,15,16.3,23.4,18.8775,R,,,,,,,,,,2801, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHRYSLER,ASPEN 4WD,4.7,8,Auto(L5),4,311,9,12,10,11,16.5,12.9412,E,,,,,,,,,,3900,E85 240,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHRYSLER,ASPEN 4WD,4.7,8,Auto(L5),4,811,13,17,15,16.3,23.4,18.8775,R,,,,,,,,,,2801,GAS 330,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,CHRYSLER,PACIFICA AWD,4,6,Auto(L6),4,820,14,22,17,17.5,30.324,21.6131,R,,,,,,,,,,2470, ,CMODE CLKUP ,4,23,DERIVED
S.U.V. - 4WD,DODGE,DURANGO 4WD,5.7,8,Auto(L5),4,530,13,18,15,15.8,24.6,18.8314,R,,,,,,,,,,2801, ,CLKUP ,1,23,DERIVED
S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L5),4,711,13,17,15,16.3,23.4,18.8775,R,,,,,,,,,,2801, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L5),4,311,9,12,10,11,16.5,12.9412,E,,,,,,,,,,3900,E85 240,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L5),4,811,13,17,15,16.3,23.4,18.8775,R,,,,,,,,,,2801,GAS 330,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,DODGE,MAGNUM AWD,5.7,8,Auto(L5),4,911,15,22,18,19.2,30.6,23.0671,R,,,,,,,,,,2335, ,CMODE ,1,23,DERIVED
S.U.V. - 4WD,DODGE,MAGNUM AWD,3.5,6,Auto(L5),4,918,15,22,18,18.8,30.8,22.7969,R,,,,,,,,,,2335, ,CMODE ,4,23,DERIVED
S.U.V. - 4WD,DODGE,NITRO 4WD,4,6,Auto(L5),4,457,15,20,17,19.1,27.8,22.2307,R,,,,,,,,,,2470, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,DODGE,NITRO 4WD,3.7,6,Auto(L4),4,453,15,21,17,18.7,28.5,22.1233,R,,,,,,,,,,2470, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,DODGE,NITRO 4WD,3.7,6,Manual(M6),4,454,16,22,18,19.5,30.1,23.1721,R,,,,,,,,,,2335, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,FORD,EDGE AWD,3.5,6,Auto(L6),4,731,15,22,18,19.122,29.9554,22.8389,R,,,,,,,,,,2335, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,FORD,ESCAPE 4WD,2.3,4,Auto(L4),4,601,19,24,21,23.8962,32.7463,27.2048,R,,,,,,,,,,1999, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,FORD,ESCAPE 4WD,3,6,Auto(L4),4,606,17,22,19,21.353,30.4159,24.6595,R,,,,,,,,,,2209, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,FORD,ESCAPE HYBRID 4WD,2.3,4,Auto(AV),4,607,29,27,28,38.4,38,38.219,R,,,,,,,,,,1499, ,VLKUP ,4,23,DERIVED
S.U.V. - 4WD,FORD,EXPLORER 4WD,4,6,Auto(L5),4,705,13,19,15,16.4557,25.6221,19.6132,R,,,,,,,,,,2801, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,FORD,EXPLORER 4WD,4.6,8,Auto(L6),4,707,13,19,15,15.5907,25.6377,18.9288,R,,,,,,,,,,2801, ,CLKUP ,3,23,DERIVED
S.U.V. - 4WD,FORD,TAURUS X AWD,3.5,6,Auto(L6),4,313,15,22,18,19.122,29.9554,22.8389,R,,,,,,,,,,2335, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,GMC,ACADIA AWD,3.6,6,Auto(L6),4,2,16,22,18,19.3,31,23.2485,R,,,,,,,,,,2335, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,GMC,ENVOY 4WD,4.2,6,Auto(L4),4,819,14,20,16,17.1,27.4,20.5816,R,,,,,,,,,,2625, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,GMC,ENVOY 4WD,5.3,8,Auto(L4),4,821,13,19,16,16.5,26.8,19.9504,R,,,,,,,,,,2625, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,825,11,14,12,13.1,20,15.5075,E,,,,,,,,,,3249,290-410,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,823,14,19,16,17,26.6,20.2962,R,,,,,,,,,,2625,390-540,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON DENALI AWD,6.2,8,Auto(L6),4,843,12,18,14,14.8,25.7,18.2909,P,,,,,,,,,,3213, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON HYBRID 4WD,6,8,Auto(AV),4,871,20,20,20,24.9,28.3,26.3231,R,,,,,,,,,,2100, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,825,11,14,12,13.1,20,15.5075,E,,,,,,,,,,3249,290-410,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,823,14,19,16,17,26.6,20.2962,R,,,,,,,,,,2625,390-540,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,6,8,Auto(L4),4,841,12,17,14,15.1,23.4,17.968,R,,,,,,,,,,2999, ,CLKUP ,2,23,DERIVED
S.U.V. - 4WD,HONDA,CR-V 4WD,2.4,4,Auto(L5),4,17,20,26,22,24.8621,35.6263,28.7744,R,,,,,,,,,,1911, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,HONDA,ELEMENT 4WD,2.4,4,Auto(L5),4,18,19,24,21,23.8,33.5,27.3657,R,,,,,,,,,,1999, ,CLKUP ,4,23,DERIVED
S.U.V. - 4WD,HONDA,ELEMENT 4WD,2.4,4,Manual(M5),4,18,18,23,20,23.2,31.3,26.2578,R,,,,,,,,,,2100, ,,4,23,DERIVED
