Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
LARGE CARS,MERCEDES-BENZ,S55 AMG,5.4,8,Auto(L5),R,173,16,22,18,17.9,28.2,21.4208,P,G,,,,,106,15,,,1376,GUZZLER,EMS 2MODE CLKUP,3,6
LARGE CARS,MERCEDES-BENZ,S600,5.8,12,Auto(L5),R,82,15,22,17,16.2974,28.5084,20.1887,P,G,,,,,106,15,,,1455,GUZZLER,EMS 2MODE CLKUP,3,6
LARGE CARS,PONTIAC,BONNEVILLE,3.8,6,Auto(L4),F,102,18,27,21,19.7,35.1,24.5463,P,,,S,,,104,16,,,1178,SUPERCHR,CLKUP,2,6
LARGE CARS,PONTIAC,BONNEVILLE,3.8,6,Auto(L4),F,105,20,29,23,21.6959,37.2,26.7043,R,,,,,,104,16,,,979,,CLKUP,2,6
LARGE CARS,R-R MTR CARS LTD.,ROLLS ROYCE PARK WARD,5.4,12,Auto(L5),R,2,12,16,14,13.6,20.8,16.1083,P,G,,,,,120,12,,,1767,GUZZLER,EMS CLKUP,2,6
LARGE CARS,TOYOTA,AVALON,3,6,Auto(L4),F,3,21,29,24,23.7499,37.3,28.3911,R,,,,106,15,106,16,,,938,,CLKUP,4,6
SMALL STATION WAGONS,AUDI,A4 AVANT QUATTRO,1.8,4,Auto(L5),4,19,19,28,22,21.3861,35.9735,26.1596,P,,T,,,,91,28,,,1126,,CMODE,5,7
SMALL STATION WAGONS,AUDI,A4 AVANT QUATTRO,1.8,4,Manual(M5),4,19,21,29,24,23.162,36.9,27.8234,P,,T,,,,91,28,,,1032,,,5,7
SMALL STATION WAGONS,AUDI,A4 AVANT QUATTRO,3,6,Auto(L5),4,20,17,25,20,19.1793,32.3696,23.4859,P,,,,,,91,28,,,1238,,CMODE,5,7
SMALL STATION WAGONS,AUDI,A4 AVANT QUATTRO,3,6,Manual(M6),4,20,18,25,20,19.4774,31.9911,23.6383,P,,,,,,91,28,,,1238,,,5,7
SMALL STATION WAGONS,AUDI,S4 AVANT,2.7,6,Manual(M6),4,14,17,23,20,19.174,30.0436,22.9027,P,,T,,,,89,31,,,1238,,,5,7
SMALL STATION WAGONS,AUDI,S4 AVANT,2.7,6,Auto(S5),4,14,17,24,20,19.0976,30.2734,22.9022,P,,T,,,,89,31,,,1238,,CLKUP,5,7
SMALL STATION WAGONS,BMW,325I SPORT WAGON,2.5,6,Manual(M5),R,25,20,29,24,22.6379,37.6438,27.5864,P,,,,,,91,26,,,1032,,,4,7
SMALL STATION WAGONS,BMW,325I SPORT WAGON,2.5,6,Auto(S5),R,25,19,27,22,21.3621,34.0235,25.659,P,,,,,,91,26,,,1126,,3MODE,4,7
SMALL STATION WAGONS,BMW,325XI SPORT WAGON,2.5,6,Manual(M5),4,25,19,26,22,21.1,33.7,25.3682,P,,,,,,91,26,,,1126,,,4,7
SMALL STATION WAGONS,BMW,325XI SPORT WAGON,2.5,6,Auto(S5),4,25,19,26,21,20.8153,32.6951,24.884,P,,,,,,91,26,,,1178,,3MODE,4,7
SMALL STATION WAGONS,BMW,525I SPORT WAGON,2.5,6,Manual(M5),R,25,19,27,22,20.8482,34.0168,25.2462,P,,,,,,97,33,,,1126,,,4,7
SMALL STATION WAGONS,BMW,525I SPORT WAGON,2.5,6,Auto(S5),R,25,19,26,21,20.6709,32.831,24.8053,P,,,,,,97,33,,,1178,,3MODE,4,7
SMALL STATION WAGONS,BMW,540I SPORT WAGON,4.4,8,Auto(S5),R,44,15,21,17,17.1107,26.8392,20.4457,P,G,,,,,97,33,,,1455,GUZZLER,3MODE,4,7
SMALL STATION WAGONS,DAEWOO,NUBIRA STATION WAGON,2,4,Auto(A4),F,49,22,31,25,24.1983,39.6499,29.3443,R,,,,,,93,19,,,900,DOHC-IL4,EMS,2,7
SMALL STATION WAGONS,DAEWOO,NUBIRA STATION WAGON,2,4,Manual(M5),F,49,22,31,25,24.5475,47.9798,30.7078,R,,,,,,93,19,,,900,DOHC-IL4,,2,7
SMALL STATION WAGONS,MERCEDES-BENZ,C320 (WAGON),3.2,6,Auto(L5),R,264,19,25,21,21.2393,32.0987,25.0535,P,,,,,,,,89,31,1178,,EMS 2MODE CLKUP,3,7
SMALL STATION WAGONS,SUBARU,IMPREZA WAGON AWD,2.5,4,Auto(L4),4,20,22,27,24,24.3205,34.6016,28.0742,R,,,,,,90,18,,,938,,CLKUP,4,7
SMALL STATION WAGONS,SUBARU,IMPREZA WAGON AWD,2.5,4,Manual(M5),4,20,21,27,23,23.3009,34.4833,27.2821,R,,,,,,90,18,,,979,,,4,7
SMALL STATION WAGONS,SUBARU,IMPREZA WAGON AWD,2,4,Auto(L4),4,10,19,26,22,21.4218,33.6804,25.6176,P,,T,,,,90,18,,,1126,,CLKUP,4,7
SMALL STATION WAGONS,SUBARU,IMPREZA WAGON AWD,2,4,Manual(M5),4,10,20,27,23,22.5052,34.722,26.7388,P,,T,,,,90,18,,,1077,,,4,7
SMALL STATION WAGONS,SUZUKI,AERIO SX,2,4,Auto(L4),F,44,26,31,28,28.6,39.5,32.655,R,,,,,,91,13,,,803,,CLKUP,4,7
SMALL STATION WAGONS,SUZUKI,AERIO SX,2,4,Manual(M5),F,43,26,32,28,28.9,41.2,33.3851,R,,,,,,91,13,,,803,,,4,7
SMALL STATION WAGONS,SUZUKI,ESTEEM WAGON,1.6,4,Auto(L4),F,23,26,33,29,28.9,42.2,33.6761,R,,,,,,86,24,,,776,,CLKUP,4,7
SMALL STATION WAGONS,SUZUKI,ESTEEM WAGON,1.8,4,Auto(L4),F,33,26,33,29,28.8,42.5,33.6865,R,,,,,,86,24,,,776,,CLKUP,4,7
SMALL STATION WAGONS,SUZUKI,ESTEEM WAGON,1.8,4,Manual(M5),F,32,27,34,30,30.1,43.9,35.0594,R,,,,,,86,24,,,749,,,4,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,1.8,4,Manual(M5),F,12,24,31,27,26.5,40.0929,31.2709,P,,T,,,,89,34,,,916,,,5,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,1.8,4,Auto(S5),F,12,22,29,25,24.2769,37.2943,28.8006,P,,T,,,,89,34,,,990,,CLKUP,5,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,1.9,4,Auto(L4),F,3,34,45,38,38.0415,57.1353,44.7749,D,,T,,,,89,34,,,572,,CLKUP,2,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,1.9,4,Manual(M5),F,3,42,50,45,46.7,64,53.1673,D,,T,,,,89,34,,,483,,,2,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,2,4,Auto(L4),F,1,22,29,25,24.8059,36.9041,29.0986,R,,,,,,89,34,,,900,,CLKUP,2,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,2,4,Manual(M5),F,1,24,31,27,26.5396,39.9783,31.2697,R,,,,,,89,34,,,832,,,2,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,2.8,6,Auto(L4),F,2,19,26,21,20.7586,32.7862,24.8631,R,,,,,,89,34,,,1071,,CLKUP,2,7
SMALL STATION WAGONS,VOLKSWAGEN,JETTA WAGON,2.8,6,Manual(M5),F,2,19,28,23,21.6201,36.1028,26.3826,R,,,,,,89,34,,,979,,,2,7
SMALL STATION WAGONS,VOLVO,V40,1.9,4,Auto(L5),F,4,22,30,25,23.9,37.9,28.6649,P,,T,,,,,,89,33,990,,CLKUP,4,7
MIDSIZE STATION WAGONS,AUDI,A6 AVANT QUATTRO,3,6,Auto(L5),4,20,17,25,20,19.1793,32.3696,23.4859,P,,,,,,99,36,,,1238,,CMODE,5,8
MIDSIZE STATION WAGONS,AUDI,S6 AVANT,4.2,8,Auto(S5),4,23,14,21,16,15.1204,26.3939,18.7181,P,G,,,,,97,34,,,1547,GUZZLER,CLKUP,5,8
MIDSIZE STATION WAGONS,FORD,FOCUS STATION WAG,2,4,Auto(L4),F,135,26,32,28,28.8,40.7,33.1634,R,,,,,,96,36,,,803,4-Valve,CLKUP,4,8
MIDSIZE STATION WAGONS,FORD,FOCUS STATION WAG,2,4,Auto(L4),F,138,26,32,28,28.6839,40.7841,33.1036,R,,,,,,96,36,,,803,,CLKUP,2,8
MIDSIZE STATION WAGONS,FORD,FOCUS STATION WAG,2,4,Manual(M5),F,137,28,36,31,31.5,45.8495,36.6636,R,,,,,,96,36,,,727,,,2,8
MIDSIZE STATION WAGONS,FORD,FOCUS STATION WAG,2,4,Manual(M5),F,132,25,34,29,28.2,43.5,33.5027,R,,,,,,96,36,,,776,4-Valve,,4,8
MIDSIZE STATION WAGONS,FORD,TAURUS WAGON,3,6,Auto(L4),F,279,19,26,21,20.9,33.2,25.0815,R,,,,,,104,39,,,1071,FLEX-FUEL,CLKUP,2,8
MIDSIZE STATION WAGONS,FORD,TAURUS WAGON,3,6,Auto(L4),F,281,14,20,16,15.5,25.2,18.7473,E,,,,,,104,39,,,2297,FLEX-FUEL,CLKUP,2,8
MIDSIZE STATION WAGONS,FORD,TAURUS WAGON,3,6,Auto(L4),F,283,20,26,22,21.8,33.9,25.9715,R,,,,,,104,39,,,1024,2-Valve,CLKUP,2,8
MIDSIZE STATION WAGONS,FORD,TAURUS WAGON,3,6,Auto(L4),F,285,19,26,21,21,33,25.1087,R,,,,,,104,39,,,1071,4-Valve,CLKUP,4,8
MIDSIZE STATION WAGONS,LEXUS,RX 300,3,6,Auto(L4),F,3,19,23,20,20.6,29.8,23.9236,R,,,,,,,,104,32,1125,,CLKUP,4,8
MIDSIZE STATION WAGONS,LEXUS,RX 300 4WD,3,6,Auto(L4),4,3,18,22,20,20,28.7,23.1592,R,,,,,,,,104,32,1125,,CLKUP,4,8
MIDSIZE STATION WAGONS,LINCOLN-MERCURY,SABLE WAGON,3,6,Auto(L4),F,308,19,26,21,20.9,33.2,25.0815,R,,,,,,104,39,,,1071,FLEX-FUEL,CLKUP,2,8
MIDSIZE STATION WAGONS,LINCOLN-MERCURY,SABLE WAGON,3,6,Auto(L4),F,310,14,20,16,15.5,25.2,18.7473,E,,,,,,104,39,,,2297,FLEX-FUEL,CLKUP,2,8
MIDSIZE STATION WAGONS,LINCOLN-MERCURY,SABLE WAGON,3,6,Auto(L4),F,304,20,26,22,21.8,33.9,25.9715,R,,,,,,104,39,,,1024,2-Valve,CLKUP,2,8
MIDSIZE STATION WAGONS,LINCOLN-MERCURY,SABLE WAGON,3,6,Auto(L4),F,306,19,26,21,21,33,25.1087,R,,,,,,104,39,,,1071,4-Valve,CLKUP,4,8
MIDSIZE STATION WAGONS,MERCEDES-BENZ,E320 (WAGON),3.2,6,Auto(L5),R,265,20,27,22,21.6798,35.1799,26.205,P,,,,,,98,44,,,1126,,EMS 2MODE CLKUP,3,8
MIDSIZE STATION WAGONS,MERCEDES-BENZ,E320 4MATIC (WAGON),3.2,6,Auto(L5),4,282,19,26,22,21.5,33.6493,25.6709,P,,,,,,98,44,,,1126,,EMS 2MODE CLKUP,3,8
MIDSIZE STATION WAGONS,SAAB,SAAB 9-5 WAGON,2.3,4,Auto(L5),F,305,20,28,23,21.6966,36.1053,26.4458,P,,T,,,,100,37,,,1077,B235R,2MODE CLKUP,4,8
MIDSIZE STATION WAGONS,SAAB,SAAB 9-5 WAGON,2.3,4,Auto(L5),F,303,19,28,22,21.4726,35.4558,26.1057,R,,T,,,,100,37,,,1024,B235E,2MODE CLKUP,4,8
MIDSIZE STATION WAGONS,SAAB,SAAB 9-5 WAGON,2.3,4,Manual(M5),F,313,22,30,25,23.9057,38.62,28.8525,P,,T,,,,100,37,,,990,B235R,SIL,4,8
MIDSIZE STATION WAGONS,SAAB,SAAB 9-5 WAGON,2.3,4,Manual(M5),F,311,21,30,25,23.8121,38.4312,28.7301,R,,T,,,,100,37,,,900,B235E,SIL,4,8
MIDSIZE STATION WAGONS,SAAB,SAAB 9-5 WAGON,3,6,Auto(L5),F,307,18,26,21,20.3709,33.175,24.6526,P,,T,,,,100,37,,,1178,B308E,2MODE CLKUP,4,8
MIDSIZE STATION WAGONS,SATURN,LW200,2.2,4,Auto(L4),F,126,24,33,27,26.5,41.7,31.6997,R,,,,,,98,34,,,832,4 VALVE,CLKUP,4,8
MIDSIZE STATION WAGONS,SATURN,LW200,2.2,4,Manual(M5),F,127,24,32,27,26.9,41,31.8251,R,,,,,,98,34,,,832,4 VALVE,SIL,4,8
MIDSIZE STATION WAGONS,SATURN,LW300,3,6,Auto(L4),F,128,21,29,24,22.8928,36.8749,27.6026,R,,,,,,98,34,,,938,,CLKUP,4,8
MIDSIZE STATION WAGONS,SUBARU,LEGACY WAGON AWD (incl. Outback),2.5,4,Auto(L4),4,20,22,27,24,24.1574,34.3522,27.8808,R,,,,,,96,34,,,938,,CLKUP,4,8
MIDSIZE STATION WAGONS,SUBARU,LEGACY WAGON AWD (incl. Outback),2.5,4,Manual(M5),4,20,21,27,23,23.3009,34.4833,27.2821,R,,,,,,96,34,,,979,,,4,8
MIDSIZE STATION WAGONS,SUBARU,LEGACY WAGON AWD (incl. Outback),3,6,Auto(L4),4,30,20,26,22,21.6679,33.4888,25.7596,P,,,,,,96,34,,,1126,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,1.8,4,Manual(M5),F,13,22,31,25,24.4,39.7,29.5194,P,,T,,,,97,39,,,990,,,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,1.8,4,Auto(S5),F,13,21,30,25,23.8,38.9,28.8373,P,,T,,,,97,39,,,990,,CLKUP,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,2.8,6,Manual(M5),F,11,20,28,23,21.9799,36.1,26.6751,P,,,,,,97,39,,,1077,,,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,2.8,6,Auto(S5),F,11,19,27,22,21.5,34.5,25.8901,P,,,,,,97,39,,,1126,,CLKUP,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON 4MOTION,2.8,6,Auto(S5),4,11,19,26,22,20.9799,33.4398,25.2063,P,,,,,,97,36,,,1126,,CLKUP,5,8
MIDSIZE STATION WAGONS,VOLVO,V70 FWD,2.3,5,Manual(M5),F,2,21,27,23,22.8999,34.6999,27.0373,P,,T,,,,,,98,36,1077,,,4,8
MIDSIZE STATION WAGONS,VOLVO,V70 FWD,2.3,5,Auto(S5),F,2,20,26,22,21.9,33.1,25.8336,P,,T,,,,,,98,36,1126,,2MODE CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70 FWD,2.4,5,Auto(L5),F,8,21,28,24,23.3473,36.0169,27.7381,P,,,,,,,,98,36,1032,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70 FWD,2.4,5,Auto(L5),F,1,20,27,23,22.5996,35.1994,26.9389,P,,T,,,,,,98,36,1077,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70 FWD,2.4,5,Manual(M5),F,8,21,28,24,23.7,35.4,27.8407,P,,,,,,,,98,36,1032,,,4,8
MIDSIZE STATION WAGONS,VOLVO,V70AWD,2.4,5,Auto(S5),4,3,19,26,22,21.575,33.5105,25.693,P,,T,,,,,,98,36,1126,,2MODE CLKUP,4,8
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,2.2,4,Auto(L4),R,823,19,25,21,20.7,32.6,24.7686,R,,,,,,,,,,1071,FFV,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,2.2,4,Manual(M5),R,824,22,28,24,24.4,35.5,28.3953,R,,,,,,,,,,938,FFV,SIL,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,4.3,6,Manual(M5),R,814,16,22,18,17.5635,28.2033,21.1548,R,,,,,,,,,,1251,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,4.3,6,Auto(L4),R,812,17,22,19,18.9281,28.4282,22.2783,R,,,,,,,,,,1184,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,2.2,4,Auto(L4),R,823,19,25,21,20.7,32.6,24.7686,R,,,,,,,,,,1071,FFV,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,2.2,4,Manual(M5),R,824,22,28,24,24.4,35.5,28.3953,R,,,,,,,,,,938,FFV,SIL,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,4.3,6,Manual(M5),R,814,16,22,18,17.4406,28.0622,21.021,R,,,,,,,,,,1251,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,4.3,6,Auto(L4),R,812,17,22,19,18.9327,28.4328,22.283,R,,,,,,,,,,1184,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,2.2,4,Auto(L4),R,823,19,25,21,20.7,32.6,24.7686,R,,,,,,,,,,1071,FFV,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,2.2,4,Manual(M5),R,824,22,28,24,24.4,35.5,28.3953,R,,,,,,,,,,938,FFV,SIL,2,10
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.3,6,Manual(M5),R,814,16,21,18,18.3,26.5,21.2604,R,,,,,,,,,,1251,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,5.3,8,Auto(L4),R,831,15,19,16,16.1614,24,18.946,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.3,6,Auto(L4),R,812,15,20,17,17.1,25.5,20.076,R,,,,,,,,,,1323,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.8,8,Auto(L4),R,808,15,20,17,17.0669,25.0992,19.9383,R,,,,,,,,,,1323,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.8,8,Manual(M5),R,810,16,20,18,17.9,25.9,20.7897,R,,,,,,,,,,1251,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,5.3,8,Auto(L4),R,843,15,19,16,16.2,23.8334,18.928,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,2.5,4,Manual(M5),R,112,19,24,21,21.1997,30.4893,24.6014,R,,,,,,,,,,1071,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,3.9,6,Auto(L4),R,150,18,19,18,20,24.1918,21.6914,R,,,,,,,,,,1251,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,3.9,6,Manual(M5),R,154,15,21,18,17.211,26.9667,20.5577,R,,,,,,,,,,1251,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,4.7,8,Auto(L4),R,170,15,20,16,16.2617,25.0313,19.3052,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,4.7,8,Manual(M5),R,171,15,20,17,16.5075,25.7543,19.6886,R,,,,,,,,,,1323,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,5.9,8,Auto(L4),R,200,13,16,14,13.9151,21.0226,16.412,R,,,,,,,,,,1606,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,3.7,6,Auto(L4),R,130,15,19,17,16.59,24.5223,19.4163,R,,,,,,,,,,1323,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,3.7,6,Manual(M5),R,132,15,20,17,17.2197,25.9661,20.2962,R,,,,,,,,,,1323,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,4.7,8,Auto(L4),R,170,14,19,16,15.8,24.2,18.7248,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,4.7,8,Manual(M5),R,171,14,19,16,15.58,24.6499,18.5159,R,,,,,,,,,,1406,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,5.9,8,Auto(L4),R,200,12,17,14,13.0205,21.8413,15.9123,R,,,,,,,,,,1606,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,EXPLORER SPORT TRAC 2WD,4,6,Auto(L5),R,743,16,21,18,17.3746,26.3427,20.5179,R,,,,,,,,,,1251,SOHC,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,EXPLORER SPORT TRAC 2WD,4,6,Manual(M5),R,744,17,21,18,18.4488,27.2,21.572,R,,,,,,,,,,1251,SOHC,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 NATURAL GAS,5.4,8,Auto(L4),R,830,12,16,13,13.3,20.1,15.6884,C,,,,,,,,,,1615,RNG=290,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.2,6,Manual(M5),R,805,17,21,18,18.5794,26.7431,21.5381,R,,,,,,,,,,1251,,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.6,8,Auto(L4),R,810,16,20,17,17.3064,25.8068,20.318,R,,,,,,,,,,1323,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,825,12,16,13,13.3745,20.0715,15.7374,P,,,S,,,,,,,1903,SUPER-CHGD,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.2,6,Auto(L4),R,800,16,20,18,17.7,25.8,20.6121,R,,,,,,,,,,1251,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.6,8,Manual(M5),R,943,15,19,17,16.6,24.4,19.3892,R,,,,,,,,,,1323,,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,820,15,19,16,16.3166,24.5884,19.2273,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,2.3,4,Auto(L5),R,700,21,25,22,22.8,31.8,26.1276,R,,,,,,,,,,1024,4V DOHC,CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,2.3,4,Manual(M5),R,702,24,28,25,26.284,35.2734,29.6888,R,,,,,,,,,,900,4V DOHC,,4,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,3,6,Auto(L5),R,759,17,22,19,18.9,27.9,22.1094,R,,,,,,,,,,1184,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,3,6,Manual(M5),R,757,19,22,20,20.8,28.6499,23.7253,R,,,,,,,,,,1125,,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,4,6,Auto(L5),R,760,17,21,18,18.4166,27.22,21.5534,R,,,,,,,,,,1251,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,4,6,Manual(M5),R,765,17,22,19,19.3,27.8,22.3791,R,,,,,,,,,,1184,,,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.3,6,Manual(M5),R,814,16,21,18,18.3,26.5,21.2604,R,,,,,,,,,,1251,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,5.3,8,Auto(L4),R,831,15,19,16,16.1613,24,18.9459,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.3,6,Auto(L4),R,812,15,20,17,17.1,25.5,20.076,R,,,,,,,,,,1323,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.8,8,Auto(L4),R,808,15,20,17,17.0632,25.0766,19.929,R,,,,,,,,,,1323,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.8,8,Manual(M5),R,810,16,20,18,17.9,25.9,20.7897,R,,,,,,,,,,1251,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,5.3,8,Auto(L4),R,843,15,19,16,16.2,23.8402,18.93,R,,,,,,,,,,1406,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,LINCOLN,BLACKWOOD 2WD,5.4,8,Auto(L4),R,657,12,17,14,13.4655,21.2589,16.1257,P,,,,,,,,,,1767,4V DOHC,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B2300 2WD,2.3,4,Auto(L5),R,955,21,25,22,22.8,31.8,26.1276,R,,,,,,,,,,1024,4V DOHC,CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B2300 2WD,2.3,4,Manual(M5),R,957,24,28,25,26.284,35.2734,29.6888,R,,,,,,,,,,900,,,4,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B3000,3,6,Auto(L5),R,959,17,22,19,18.9,27.9,22.1094,R,,,,,,,,,,1184,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B3000,3,6,Manual(M5),R,958,19,22,20,20.8,28.6499,23.7253,R,,,,,,,,,,1125,,,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B4000 2WD,4,6,Auto(L5),R,972,17,21,18,18.4,27.2,21.5353,R,,,,,,,,,,1251,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B4000 2WD,4,6,Manual(M5),R,974,17,22,19,19.3,27.8,22.3791,R,,,,,,,,,,1184,,,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER 2WD,2.4,4,Auto(L4),R,81,20,23,21,21.9,29.9,24.8977,R,,,,,,,,,,1071,,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER 2WD,2.4,4,Manual(M5),R,81,22,25,24,24.6,32.6,27.6538,R,,,,,,,,,,938,,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Auto(L4),R,91,16,20,17,17.8804,25.0907,20.5361,R,,,,,,,,,,1323,,CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Auto(L4),R,94,15,18,17,17.0754,23.6817,19.5266,P,,,S,,,,,,,1455,,CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Manual(M5),R,91,16,19,17,18.251,23.906,20.4252,R,,,,,,,,,,1323,,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Manual(M5),R,94,15,18,16,16.6616,23.6449,19.2153,P,,,S,,,,,,,1547,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.4,4,Auto(A4),R,22,22,25,23,23.9892,31.6662,26.9268,R,,,,,,,,,,979,,,4,12
