Class,Manufacturer,carline name,displ,cyl,trans,drv,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,1.8,4,Manual(M5),F,24,31,27,26.5698,40.0699,31.318,P,,T,,,,97,39,,,749,,,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,2.8,6,Auto(L5),F,18,26,21,19.9413,33.4928,24.3804,P,,,,,,97,39,,,964,,CLKUP,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON,2.8,6,Manual(M5),F,20,29,23,22,36.8,26.8613,P,,,,,,97,39,,,881,,,5,8
MIDSIZE STATION WAGONS,VOLKSWAGEN,PASSAT WAGON 4MOTION,2.8,6,Auto(L5),4,17,24,20,19.0576,30.3493,22.89,P,,,,,,97,36,,,1012,,CLKUP,5,8
MIDSIZE STATION WAGONS,VOLVO,V70,2.3,5,Auto(L4),F,19,27,22,21.1508,34.9479,25.7201,P,,T,,,,,,98,37,921,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70,2.3,5,Manual(M5),F,20,27,23,22.4558,35.1601,26.816,P,,T,,,,,,98,37,881,,,4,8
MIDSIZE STATION WAGONS,VOLVO,V70,2.4,5,Auto(L4),F,19,27,22,21.5475,34.0585,25.8147,P,,T,,,,,,98,37,921,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70,2.4,5,Auto(L5),F,20,28,23,22.6801,36.3548,27.3013,P,,,,,,,,98,37,881,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70,2.4,5,Manual(M5),F,21,29,24,23.556,36.6926,28.0799,P,,,,,,,,98,37,844,,,4,8
MIDSIZE STATION WAGONS,VOLVO,V70AWD,2.4,5,Auto(L4),4,18,25,21,20.4398,31.5233,24.2816,P,,T,,,,,,98,37,964,,CLKUP,4,8
MIDSIZE STATION WAGONS,VOLVO,V70AWD,2.4,5,Auto(L5),4,18,23,20,19.9767,30.0299,23.5199,P,,T,,,,,,98,37,1012,,CLKUP,4,8
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,2.2,4,Auto(L4),R,19,26,22,21.1616,32.9424,25.2202,R,,,,,,,,,,819,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,2.2,4,Auto(L4),R,19,25,21,20.6096,32.325,24.6258,R,,,,,,,,,,857,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,2.2,4,Manual(M5),R,23,29,25,25.5,36.7,29.5594,R,,,,,,,,,,720,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,2.2,4,Manual(M5),R,22,28,24,24.4,35.5,28.3953,R,,,,,,,,,,751,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,4.3,6,Auto(L4),R,17,22,19,18.8262,28.4145,22.1968,R,,,,,,,,,,947,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,CHEVROLET,S10 PICKUP 2WD,4.3,6,Manual(M5),R,17,23,20,19.3398,29.6,22.914,R,,,,,,,,,,900,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,2.2,4,Auto(L4),R,19,26,22,21.1616,32.9424,25.2202,R,,,,,,,,,,819,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,2.2,4,Auto(L4),R,19,25,21,20.6096,32.325,24.6258,R,,,,,,,,,,857,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,2.2,4,Manual(M5),R,23,29,25,25.5,36.7,29.5594,R,,,,,,,,,,720,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,2.2,4,Manual(M5),R,22,28,24,24.4,35.5,28.3953,R,,,,,,,,,,751,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,4.3,6,Auto(L4),R,17,22,19,18.8231,28.4109,22.1934,R,,,,,,,,,,947,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,GMC,SONOMA 2WD,4.3,6,Manual(M5),R,17,23,20,19.3195,29.6,22.8983,R,,,,,,,,,,900,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,2.2,4,Auto(L4),R,19,26,22,21.1616,32.9424,25.2202,R,,,,,,,,,,819,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,2.2,4,Auto(L4),R,19,25,21,20.6096,32.325,24.6258,R,,,,,,,,,,857,,CLKUP,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,2.2,4,Manual(M5),R,23,29,25,25.5,36.7,29.5594,R,,,,,,,,,,720,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,2.2,4,Manual(M5),R,22,28,24,24.4,35.5,28.3953,R,,,,,,,,,,751,,SIL,2,10
SMALL PICKUP TRUCKS 2WD,ISUZU,HOMBRE PICKUP 2WD,4.3,6,Auto(L4),R,17,22,19,18.8528,28.4454,22.2256,R,,,,,,,,,,947,,CLKUP,2,10
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.3,6,Auto(L4),R,16,20,18,18,25.7,20.805,R,,,,,,,,,,1001,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.3,6,Manual(M5),R,17,23,19,19.0112,28.8838,22.4669,R,,,,,,,,,,947,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.8,8,Auto(L4),R,16,21,18,17.8721,26.4653,20.9303,R,,,,,,,,,,1001,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,4.8,8,Manual(M5),R,16,20,17,17.2439,26.192,20.3766,R,,,,,,,,,,1058,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C1500 SILVERADO 2WD,5.3,8,Auto(L4),R,16,20,17,17.4811,25.7571,20.436,R,,,,,,,,,,1058,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C2500 SILVERADO 2WD,5.3,8,Auto(L4),R,15,19,17,17.1,24.9,19.906,R,,,,,,,,,,1058,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,CHEVROLET,C2500 SILVERADO 2WD,6,8,Auto(L4),R,12,16,14,13.4438,20.3873,15.8772,R,,,,,,,,,,1285,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,2.5,4,Manual(M5),R,20,24,22,22.3588,31.3838,25.6823,R,,,,,,,,,,819,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,3.9,6,Auto(L4),R,16,21,18,18.0098,27.1211,21.2174,R,,,,,,,,,,1001,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,3.9,6,Manual(M5),R,17,23,19,18.5204,29.5051,22.2477,R,,,,,,,,,,947,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,4.7,8,Auto(L4),R,15,20,17,16.4512,25.0508,19.4569,R,,,,,,,,,,1058,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,4.7,8,Manual(M5),R,14,20,16,15.8083,25.4779,19.0643,R,,,,,,,,,,1125,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,DAKOTA PICKUP 2WD,5.9,8,Auto(L4),R,12,17,14,13.8873,21.936,16.6336,R,,,,,,,,,,1285,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,3.9,6,Auto(L4),R,15,20,17,16.8,25.9,19.9551,R,,,,,,,,,,1058,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,3.9,6,Manual(M5),R,15,21,17,16.3945,26.6,19.8157,R,,,,,,,,,,1058,,,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,5.2,8,Auto(L4),R,13,18,15,14.4922,23.6739,17.5562,R,,,,,,,,,,1201,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,5.2,8,Manual(M5),R,14,19,16,15.1147,24.4807,18.2581,R,,,,,,,,,,1125,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,DODGE,RAM 1500 PICKUP 2WD,5.9,8,Auto(L4),R,12,18,14,13.4387,23.0999,16.5543,R,,,,,,,,,,1285,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.2,6,Auto(L4),R,16,20,18,17.701,26.1,20.6984,R,,,,,,,,,,1001,4.2E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.2,6,Manual(M5),R,16,21,18,17.9825,26.6954,21.0783,R,,,,,,,,,,1001,4.2E-R,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.6,8,Auto(L4),R,15,20,17,17.1499,26.0195,20.2573,R,,,,,,,,,,1058,4.6E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.6,8,Manual(M5),R,15,20,17,16.3069,26.0958,19.6185,R,,,,,,,,,,1058,4.6E-R,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,15,19,16,16.2,24.5,19.1139,R,,,,,,,,,,1125,5.4E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,12,16,14,13.5,20.6,15.9782,C,,,,,,,,,,857,NGV,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,LIGHTING PICKUP 2WD,5.4,8,Auto(L4),R,13,17,14,14.3,21.2958,16.7806,P,,,S,,,,,,,1446,5.4S/C,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER FFV - 2WD,3,6,Auto(L4),R,17,22,19,18.4714,28.3722,21.9124,R,,,,,,,,,,947,3.0F-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER FFV - 2WD,3,6,Auto(L4),R,12,16,14,13.3899,20.3779,15.8332,E,,,,,,,,,,1446,3.0F-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER FFV - 2WD,3,6,Manual(M5),R,18,23,20,19.5097,29.2301,22.943,R,,,,,,,,,,900,3.0F-R,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER FFV - 2WD,3,6,Manual(M5),R,13,17,15,14.5524,21.6378,17.0674,E,,,,,,,,,,1351,3.0F-R,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,2.5,4,Auto(L4),R,20,25,22,22.0393,31.5309,25.4926,R,,,,,,,,,,819,2.5E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,2.5,4,Manual(M5),R,22,27,24,24.8,34.1,28.2694,R,,,,,,,,,,751,2.5E-R,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,4,6,Auto(L5),R,16,21,18,17.5388,26.8615,20.785,R,,,,,,,,,,1001,4.0E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,4,6,Manual(M5),R,18,22,19,19.6781,28.5132,22.8665,R,,,,,,,,,,947,4.0E-R,,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.3,6,Auto(L4),R,16,20,18,18,25.7,20.805,R,,,,,,,,,,1001,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.3,6,Manual(M5),R,17,23,19,19.2,29.6,22.8058,R,,,,,,,,,,947,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.8,8,Auto(L4),R,16,21,18,17.8798,26.4749,20.9388,R,,,,,,,,,,1001,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.8,8,Manual(M5),R,16,20,17,17.2699,26.2397,20.4095,R,,,,,,,,,,1058,,SIL,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,5.3,8,Auto(L4),R,16,20,17,17.4832,25.7618,20.4389,R,,,,,,,,,,1058,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C2500 SIERRA 2WD,5.3,8,Auto(L4),R,15,19,17,17.1,24.9,19.906,R,,,,,,,,,,1058,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C2500 SIERRA 2WD,6,8,Auto(L4),R,12,16,14,13.4328,20.3652,15.8627,R,,,,,,,,,,1285,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA 2500 2WD,2.5,4,Auto(L4),R,20,25,22,22.0393,31.5309,25.4926,R,,,,,,,,,,819,2.5E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA 2500 2WD,2.5,4,Manual(M5),R,22,27,24,24.8,34.1,28.2694,R,,,,,,,,,,751,2.5E-R,,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA B3000 FFV - 2WD,3,6,Auto(L4),R,17,22,19,18.4495,28.3744,21.896,R,,,,,,,,,,947,3.0F-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA B3000 FFV - 2WD,3,6,Auto(L4),R,12,16,14,13.3943,20.3512,15.8293,E,,,,,,,,,,1446,3.0F-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA B3000 FFV - 2WD,3,6,Manual(M5),R,18,23,20,19.5097,29.2301,22.943,R,,,,,,,,,,900,3.0F-R,,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA B3000 FFV - 2WD,3,6,Manual(M5),R,13,17,15,14.5524,21.6378,17.0674,E,,,,,,,,,,1351,3.0F-R,,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA B4000   2WD,4,6,Auto(L5),R,16,21,18,17.5372,26.8608,20.7836,R,,,,,,,,,,1001,4.0E-R,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,MAZDA B4000   2WD,4,6,Manual(M5),R,18,22,20,19.6898,28.7711,22.9495,R,,,,,,,,,,900,4.0E-R,,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER TRUCK 2WD,2.4,4,Auto(L4),R,20,24,21,21.81,30.4159,24.9921,R,,,,,,,,,,857,,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER TRUCK 2WD,2.4,4,Manual(M5),R,22,26,24,24.9178,33.5307,28.1745,R,,,,,,,,,,751,,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER TRUCK V6-2WD,3.3,6,Auto(L4),R,16,19,17,17.3,24.4,19.9066,R,,,,,,,,,,1058,,CLKUP,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER TRUCK V6-2WD,3.3,6,Manual(M5),R,17,19,17,18.4,24,20.5587,R,,,,,,,,,,1058,,,2,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.4,4,Auto(A4),R,21,24,22,23.5837,30.4526,26.2479,R,,,,,,,,,,819,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.4,4,Manual(M5),R,22,26,23,23.9215,33.1716,27.354,R,,,,,,,,,,783,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.7,4,Auto(L4),R,19,21,20,21.2521,27.051,23.5211,R,,,,,,,,,,900,,2MODE,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,3.4,6,Auto(L4),R,18,21,19,19.6633,27.2426,22.4774,R,,,,,,,,,,947,,2MODE CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,3.4,6,Manual(M5),R,19,23,21,21,30.1,24.3069,R,,,,,,,,,,857,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,3.4,6,Auto(L4),R,16,19,18,18.0943,24.7079,20.5722,R,,,,,,,,,,1001,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,3.4,6,Manual(M5),R,16,19,18,18.2609,24.9463,20.7651,R,,,,,,,,,,1001,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,4.7,8,Auto(L4),R,15,18,16,16.7908,23.4705,19.2571,R,,,,,,,,,,1125,,,4,12
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.3,6,Manual(M5),4,15,18,16,16.5,22.7,18.8122,R,,,,,,,,,,1125,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.8,8,Auto(L4),4,15,18,16,16.7,23.1,19.0786,R,,,,,,,,,,1125,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.8,8,Manual(M5),4,15,19,16,16.6,24.2,19.3321,R,,,,,,,,,,1125,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,5.3,8,Auto(L4),4,15,18,16,16.1599,22.4399,18.4882,R,,,,,,,,,,1125,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,S10 PICKUP 4WD,4.3,6,Auto(L4),4,16,21,18,17.7,26.3,20.7539,R,,,,,,,,,,1001,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,S10 PICKUP 4WD,4.3,6,Manual(M5),4,17,22,18,18.4,27.6,21.6471,R,,,,,,,,,,1001,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,3.9,6,Auto(L4),4,14,18,16,16.0664,22.9156,18.5631,R,,,,,,,,,,1125,,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,3.9,6,Manual(M5),4,15,19,16,16.6772,24.0367,19.3422,R,,,,,,,,,,1125,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,4.7,8,Auto(L4),4,14,19,16,15.6884,24.0188,18.5897,R,,,,,,,,,,1125,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,4.7,8,Manual(M5),4,14,18,16,15.444,23.3365,18.2164,R,,,,,,,,,,1125,,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,5.9,8,Auto(L4),4,12,16,13,12.9,20.6,15.5086,R,,,,,,,,,,1384,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,5.2,8,Auto(L4),4,12,16,14,13.3868,20.8885,15.9672,R,,,,,,,,,,1285,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,5.2,8,Manual(M5),4,13,17,14,14.3986,21.6971,16.9669,R,,,,,,,,,,1285,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,5.9,8,Auto(L4),4,12,17,14,13.2294,21.8912,16.0952,R,,,,,,,,,,1285,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.2,6,Auto(L4),4,15,19,17,16.8,24.1,19.4514,R,,,,,,,,,,1058,4.20E-04,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.2,6,Manual(M5),4,15,18,16,16.2,23,18.6861,R,,,,,,,,,,1125,4.20E-04,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.6,8,Auto(L4),4,14,18,16,16.1,23.8,18.8434,R,,,,,,,,,,1125,4.60E-04,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.6,8,Manual(M5),4,14,18,16,15.4,23.7,18.281,R,,,,,,,,,,1125,4.60E-04,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,5.4,8,Auto(L4),4,14,18,15,15.3426,22.6295,17.9425,R,,,,,,,,,,1201,5.40E-04,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER FFV - 4WD,3,6,Auto(L4),4,15,19,17,16.8767,24.3738,19.588,R,,,,,,,,,,1058,RA4FV30E4G,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER FFV - 4WD,3,6,Manual(M5),4,17,21,19,19.0466,27.0989,21.9866,R,,,,,,,,,,947,RA4FV30M5G,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,4,6,Auto(L5),4,15,19,17,17.1142,24.0088,19.654,R,,,,,,,,,,1058,4.00E-04,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,4,6,Manual(M5),4,16,20,18,18.1541,25.7492,20.9325,R,,,,,,,,,,1001,4.00E-04,,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.3,6,Manual(M5),4,15,18,16,16.5,22.7,18.8122,R,,,,,,,,,,1125,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.8,8,Auto(L4),4,15,18,16,16.7,23.1,19.0786,R,,,,,,,,,,1125,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.8,8,Manual(M5),4,15,19,16,16.6,24.2,19.3321,R,,,,,,,,,,1125,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,5.3,8,Auto(L4),4,15,18,16,16.1599,22.4399,18.4882,R,,,,,,,,,,1125,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,SONOMA 4WD,4.3,6,Auto(L4),4,16,21,18,17.7,26.3,20.7539,R,,,,,,,,,,1001,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,SONOMA 4WD,4.3,6,Manual(M5),4,17,22,18,18.4,27.6,21.6471,R,,,,,,,,,,1001,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,ISUZU,HOMBRE PICKUP 4WD,4.3,6,Auto(L4),4,16,21,18,17.7,26.3,20.7539,R,,,,,,,,,,1001,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,ISUZU,HOMBRE PICKUP 4WD,4.3,6,Manual(M5),4,17,22,18,18.4,27.6,21.6471,R,,,,,,,,,,1001,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B3000 FFV - 4WD,3,6,Auto(L4),4,15,19,17,16.8767,24.3738,19.588,R,,,,,,,,,,1058,B34FV30E4G,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B3000 FFV - 4WD,3,6,Auto(L4),4,11,14,12,12.4971,17.9833,14.4857,E,,,,,,,,,,1687,B34FV30E4E,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B3000 FFV - 4WD,3,6,Manual(M5),4,17,21,19,19.0469,27.0992,21.9869,R,,,,,,,,,,947,B34FV30M5G,,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B3000 FFV - 4WD,3,6,Manual(M5),4,13,16,14,14.474,20.0744,16.552,E,,,,,,,,,,1446,B34FV30M5E,,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B3000 FFV - 4WD,3,6,Manual(M5),4,13,16,14,19.0469,27.0992,21.9869,E,,,,,,,,,,1065,RA4FV30M5E,,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B4000   4WD,4,6,Auto(L5),4,15,19,17,17.1142,24.0088,19.654,R,,,,,,,,,,1058,4.00E-04,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,MAZDA B4000   4WD,4,6,Manual(M5),4,16,20,18,18.1541,25.7492,20.9325,R,,,,,,,,,,1001,4.00E-04,,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER TRUCK 4WD,2.4,4,Manual(M5),4,18,21,19,19.5441,26.8701,22.2773,R,,,,,,,,,,947,,,4,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER TRUCK V6-4WD,3.3,6,Auto(L4),4,15,19,16,16.822,23.7425,19.3615,R,,,,,,,,,,1125,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER TRUCK V6-4WD,3.3,6,Manual(M5),4,16,18,17,17.9888,23.1927,20.0091,R,,,,,,,,,,1058,,,2,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Auto(L4),4,19,21,20,20.5755,27.2884,23.1367,R,,,,,,,,,,900,,2MODE,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Manual(M5),4,17,20,18,18.7052,26.0589,21.4261,R,,,,,,,,,,1001,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Auto(L4),4,17,20,18,18.9577,25.0847,21.2988,R,,,,,,,,,,1001,,2MODE CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Manual(M5),4,17,20,18,18.6,25.016,21.0268,R,,,,,,,,,,1001,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Auto(L4),4,15,18,16,17,22.7,19.1656,R,,,,,,,,,,1125,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Manual(M5),4,15,18,16,17.1,22.6,19.203,R,,,,,,,,,,1125,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,4.7,8,Auto(L4),4,14,17,15,15.9,21.7498,18.0894,R,,,,,,,,,,1201,,,4,13
"VANS, CARGO TYPE",CHEVROLET,ASTRO 2WD (CARGO),4.3,6,Auto(L4),R,16,22,18,18.3,27.8,21.6255,R,,,,,,,,,,1001,,CLKUP,2,14
